change_type,comparison_basis,dataset,file,idx,object,position,pred,predicate,predicted_predicate_index,source_input,source_triple_index,subject,task,triple,triple_set_id
added,webnlg17_input,factual,results/ordering/factual_ordering.json,55,,55,followedBy precededBy record releaseDate time,record,2,[TRIPLE] Nord_(Year_of_No_Light_album)  followedBy  Live_at_Roadburn_2008_(Year_of_No_Light_album) [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  artist  Year_of_No_Light [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  releaseDate  2006-09-06 [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  runtime  58.41 [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  precededBy  Demo_2004_(Year_of_No_Light_album) [/TRIPLE],,,ordering,,55
added,webnlg17_input,factual,results/ordering/factual_ordering.json,55,,55,followedBy precededBy record releaseDate time,time,4,[TRIPLE] Nord_(Year_of_No_Light_album)  followedBy  Live_at_Roadburn_2008_(Year_of_No_Light_album) [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  artist  Year_of_No_Light [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  releaseDate  2006-09-06 [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  runtime  58.41 [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  precededBy  Demo_2004_(Year_of_No_Light_album) [/TRIPLE],,,ordering,,55
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,58,United_States,58,city country operatingIncome operatingIncome,regionServed,,"[TRIPLE] AmeriGas  regionServed  United_States [/TRIPLE] [TRIPLE] AmeriGas  city  King_of_Prussia,_Pennsylvania [/TRIPLE] [TRIPLE] AmeriGas  operatingIncome  380700000 [/TRIPLE] [TRIPLE] AmeriGas  industry  Energy_industry [/TRIPLE] [TRIPLE] AmeriGas  country  United_States [/TRIPLE] [TRIPLE] AmeriGas  netIncome  211200000 [/TRIPLE]",0,AmeriGas,ordering,AmeriGas regionServed United_States,58
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,58,Energy_industry,58,city country operatingIncome operatingIncome,industry,,"[TRIPLE] AmeriGas  regionServed  United_States [/TRIPLE] [TRIPLE] AmeriGas  city  King_of_Prussia,_Pennsylvania [/TRIPLE] [TRIPLE] AmeriGas  operatingIncome  380700000 [/TRIPLE] [TRIPLE] AmeriGas  industry  Energy_industry [/TRIPLE] [TRIPLE] AmeriGas  country  United_States [/TRIPLE] [TRIPLE] AmeriGas  netIncome  211200000 [/TRIPLE]",3,AmeriGas,ordering,AmeriGas industry Energy_industry,58
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,58,211200000,58,city country operatingIncome operatingIncome,netIncome,,"[TRIPLE] AmeriGas  regionServed  United_States [/TRIPLE] [TRIPLE] AmeriGas  city  King_of_Prussia,_Pennsylvania [/TRIPLE] [TRIPLE] AmeriGas  operatingIncome  380700000 [/TRIPLE] [TRIPLE] AmeriGas  industry  Energy_industry [/TRIPLE] [TRIPLE] AmeriGas  country  United_States [/TRIPLE] [TRIPLE] AmeriGas  netIncome  211200000 [/TRIPLE]",5,AmeriGas,ordering,AmeriGas netIncome 211200000,58
added,webnlg17_input,factual,results/ordering/factual_ordering.json,58,,58,city country operatingIncome operatingIncome,operatingIncome,3,"[TRIPLE] AmeriGas  regionServed  United_States [/TRIPLE] [TRIPLE] AmeriGas  city  King_of_Prussia,_Pennsylvania [/TRIPLE] [TRIPLE] AmeriGas  operatingIncome  380700000 [/TRIPLE] [TRIPLE] AmeriGas  industry  Energy_industry [/TRIPLE] [TRIPLE] AmeriGas  country  United_States [/TRIPLE] [TRIPLE] AmeriGas  netIncome  211200000 [/TRIPLE]",,,ordering,,58
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,65,The_Velvet_Underground,65,genre recordedIn recordIn,producer,,"[TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  producer  The_Velvet_Underground [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  recordedIn  United_States [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  recordedIn  St._Louis,_Missouri [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  genre  Rock_music [/TRIPLE]",0,Bootleg_Series_Volume_1:_The_Quine_Tapes,ordering,Bootleg_Series_Volume_1:_The_Quine_Tapes producer The_Velvet_Underground,65
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,65,"St._Louis,_Missouri",65,genre recordedIn recordIn,recordedIn,,"[TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  producer  The_Velvet_Underground [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  recordedIn  United_States [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  recordedIn  St._Louis,_Missouri [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  genre  Rock_music [/TRIPLE]",2,Bootleg_Series_Volume_1:_The_Quine_Tapes,ordering,"Bootleg_Series_Volume_1:_The_Quine_Tapes recordedIn St._Louis,_Missouri",65
added,webnlg17_input,factual,results/ordering/factual_ordering.json,65,,65,genre recordedIn recordIn,recordIn,2,"[TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  producer  The_Velvet_Underground [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  recordedIn  United_States [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  recordedIn  St._Louis,_Missouri [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  genre  Rock_music [/TRIPLE]",,,ordering,,65
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,81,Year_of_No_Light,81,genre followedBy recordLabel releaseDate,producer,,[TRIPLE] Nord_(Year_of_No_Light_album)  releaseDate  2006-09-06 [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  followedBy  Live_at_Roadburn_2008_(Year_of_No_Light_album) [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  genre  Sludge_metal [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  producer  Year_of_No_Light [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  artist  Year_of_No_Light [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  genre  Post-metal [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  recordLabel  Crucial_Blast [/TRIPLE],3,Nord_(Year_of_No_Light_album),ordering,Nord_(Year_of_No_Light_album) producer Year_of_No_Light,81
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,81,Year_of_No_Light,81,genre followedBy recordLabel releaseDate,artist,,[TRIPLE] Nord_(Year_of_No_Light_album)  releaseDate  2006-09-06 [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  followedBy  Live_at_Roadburn_2008_(Year_of_No_Light_album) [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  genre  Sludge_metal [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  producer  Year_of_No_Light [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  artist  Year_of_No_Light [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  genre  Post-metal [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  recordLabel  Crucial_Blast [/TRIPLE],4,Nord_(Year_of_No_Light_album),ordering,Nord_(Year_of_No_Light_album) artist Year_of_No_Light,81
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,81,Post-metal,81,genre followedBy recordLabel releaseDate,genre,,[TRIPLE] Nord_(Year_of_No_Light_album)  releaseDate  2006-09-06 [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  followedBy  Live_at_Roadburn_2008_(Year_of_No_Light_album) [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  genre  Sludge_metal [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  producer  Year_of_No_Light [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  artist  Year_of_No_Light [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  genre  Post-metal [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  recordLabel  Crucial_Blast [/TRIPLE],5,Nord_(Year_of_No_Light_album),ordering,Nord_(Year_of_No_Light_album) genre Post-metal,81
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,82,FIMI,82,followedBy musicalArtist production_team,certification,,[TRIPLE] Mermaid_(Train_song)  followedBy  Imagine_(John_Lennon_song) [/TRIPLE] [TRIPLE] Imagine_(John_Lennon_song)  certification  FIMI [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  producer  Espionage_(production_team) [/TRIPLE] [TRIPLE] Imagine_(John_Lennon_song)  musicalArtist  John_Lennon [/TRIPLE],1,Imagine_(John_Lennon_song),ordering,Imagine_(John_Lennon_song) certification FIMI,82
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,82,Espionage_(production_team),82,followedBy musicalArtist production_team,producer,,[TRIPLE] Mermaid_(Train_song)  followedBy  Imagine_(John_Lennon_song) [/TRIPLE] [TRIPLE] Imagine_(John_Lennon_song)  certification  FIMI [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  producer  Espionage_(production_team) [/TRIPLE] [TRIPLE] Imagine_(John_Lennon_song)  musicalArtist  John_Lennon [/TRIPLE],2,Mermaid_(Train_song),ordering,Mermaid_(Train_song) producer Espionage_(production_team),82
added,webnlg17_input,factual,results/ordering/factual_ordering.json,82,,82,followedBy musicalArtist production_team,production_team,2,[TRIPLE] Mermaid_(Train_song)  followedBy  Imagine_(John_Lennon_song) [/TRIPLE] [TRIPLE] Imagine_(John_Lennon_song)  certification  FIMI [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  producer  Espionage_(production_team) [/TRIPLE] [TRIPLE] Imagine_(John_Lennon_song)  musicalArtist  John_Lennon [/TRIPLE],,,ordering,,82
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,88,The_Velvet_Underground,88,genre recordIn recordLength,artist,,[TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  artist  The_Velvet_Underground [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  producer  The_Velvet_Underground [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  runtime  230.05 [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  recordedIn  United_States [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  genre  Rock_music [/TRIPLE],0,Bootleg_Series_Volume_1:_The_Quine_Tapes,ordering,Bootleg_Series_Volume_1:_The_Quine_Tapes artist The_Velvet_Underground,88
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,88,The_Velvet_Underground,88,genre recordIn recordLength,producer,,[TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  artist  The_Velvet_Underground [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  producer  The_Velvet_Underground [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  runtime  230.05 [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  recordedIn  United_States [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  genre  Rock_music [/TRIPLE],1,Bootleg_Series_Volume_1:_The_Quine_Tapes,ordering,Bootleg_Series_Volume_1:_The_Quine_Tapes producer The_Velvet_Underground,88
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,88,230.05,88,genre recordIn recordLength,runtime,,[TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  artist  The_Velvet_Underground [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  producer  The_Velvet_Underground [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  runtime  230.05 [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  recordedIn  United_States [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  genre  Rock_music [/TRIPLE],2,Bootleg_Series_Volume_1:_The_Quine_Tapes,ordering,Bootleg_Series_Volume_1:_The_Quine_Tapes runtime 230.05,88
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,88,United_States,88,genre recordIn recordLength,recordedIn,,[TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  artist  The_Velvet_Underground [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  producer  The_Velvet_Underground [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  runtime  230.05 [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  recordedIn  United_States [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  genre  Rock_music [/TRIPLE],3,Bootleg_Series_Volume_1:_The_Quine_Tapes,ordering,Bootleg_Series_Volume_1:_The_Quine_Tapes recordedIn United_States,88
added,webnlg17_input,factual,results/ordering/factual_ordering.json,88,,88,genre recordIn recordLength,recordIn,1,[TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  artist  The_Velvet_Underground [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  producer  The_Velvet_Underground [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  runtime  230.05 [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  recordedIn  United_States [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  genre  Rock_music [/TRIPLE],,,ordering,,88
added,webnlg17_input,factual,results/ordering/factual_ordering.json,88,,88,genre recordIn recordLength,recordLength,2,[TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  artist  The_Velvet_Underground [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  producer  The_Velvet_Underground [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  runtime  230.05 [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  recordedIn  United_States [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  genre  Rock_music [/TRIPLE],,,ordering,,88
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,94,2012-12-27,94,precededBy author precededBy launchDate time,releaseDate,,[TRIPLE] Mermaid_(Train_song)  releaseDate  2012-12-27 [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  precededBy  This'll_Be_My_Year [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Espen_Lind [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  runtime  3.16 [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Amund_Bjørklund [/TRIPLE],0,Mermaid_(Train_song),ordering,Mermaid_(Train_song) releaseDate 2012-12-27,94
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,94,Espen_Lind,94,precededBy author precededBy launchDate time,writer,,[TRIPLE] Mermaid_(Train_song)  releaseDate  2012-12-27 [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  precededBy  This'll_Be_My_Year [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Espen_Lind [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  runtime  3.16 [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Amund_Bjørklund [/TRIPLE],2,Mermaid_(Train_song),ordering,Mermaid_(Train_song) writer Espen_Lind,94
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,94,3.16,94,precededBy author precededBy launchDate time,runtime,,[TRIPLE] Mermaid_(Train_song)  releaseDate  2012-12-27 [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  precededBy  This'll_Be_My_Year [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Espen_Lind [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  runtime  3.16 [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Amund_Bjørklund [/TRIPLE],3,Mermaid_(Train_song),ordering,Mermaid_(Train_song) runtime 3.16,94
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,94,Amund_Bjørklund,94,precededBy author precededBy launchDate time,writer,,[TRIPLE] Mermaid_(Train_song)  releaseDate  2012-12-27 [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  precededBy  This'll_Be_My_Year [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Espen_Lind [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  runtime  3.16 [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Amund_Bjørklund [/TRIPLE],4,Mermaid_(Train_song),ordering,Mermaid_(Train_song) writer Amund_Bjørklund,94
added,webnlg17_input,factual,results/ordering/factual_ordering.json,94,,94,precededBy author precededBy launchDate time,author,1,[TRIPLE] Mermaid_(Train_song)  releaseDate  2012-12-27 [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  precededBy  This'll_Be_My_Year [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Espen_Lind [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  runtime  3.16 [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Amund_Bjørklund [/TRIPLE],,,ordering,,94
added,webnlg17_input,factual,results/ordering/factual_ordering.json,94,,94,precededBy author precededBy launchDate time,precededBy,2,[TRIPLE] Mermaid_(Train_song)  releaseDate  2012-12-27 [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  precededBy  This'll_Be_My_Year [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Espen_Lind [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  runtime  3.16 [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Amund_Bjørklund [/TRIPLE],,,ordering,,94
added,webnlg17_input,factual,results/ordering/factual_ordering.json,94,,94,precededBy author precededBy launchDate time,launchDate,3,[TRIPLE] Mermaid_(Train_song)  releaseDate  2012-12-27 [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  precededBy  This'll_Be_My_Year [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Espen_Lind [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  runtime  3.16 [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Amund_Bjørklund [/TRIPLE],,,ordering,,94
added,webnlg17_input,factual,results/ordering/factual_ordering.json,94,,94,precededBy author precededBy launchDate time,time,4,[TRIPLE] Mermaid_(Train_song)  releaseDate  2012-12-27 [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  precededBy  This'll_Be_My_Year [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Espen_Lind [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  runtime  3.16 [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Amund_Bjørklund [/TRIPLE],,,ordering,,94
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,96,"""Chopped Fruits, Sour Cream, Condensed Milk, Granola, Shredded Coconut, Raisins""",96,course country mainIngredients currency,mainIngredient,,"[TRIPLE] Mexico  currency  Mexican_peso [/TRIPLE] [TRIPLE] Bionico  course  Dessert [/TRIPLE] [TRIPLE] Bionico  mainIngredient  ""Chopped Fruits, Sour Cream, Condensed Milk, Granola, Shredded Coconut, Raisins"" [/TRIPLE] [TRIPLE] Bionico  country  Mexico [/TRIPLE]",2,Bionico,ordering,"Bionico mainIngredient ""Chopped Fruits, Sour Cream, Condensed Milk, Granola, Shredded Coconut, Raisins""",96
added,webnlg17_input,factual,results/ordering/factual_ordering.json,96,,96,course country mainIngredients currency,mainIngredients,2,"[TRIPLE] Mexico  currency  Mexican_peso [/TRIPLE] [TRIPLE] Bionico  course  Dessert [/TRIPLE] [TRIPLE] Bionico  mainIngredient  ""Chopped Fruits, Sour Cream, Condensed Milk, Granola, Shredded Coconut, Raisins"" [/TRIPLE] [TRIPLE] Bionico  country  Mexico [/TRIPLE]",,,ordering,,96
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,101,Mathematical_optimization,101,almaMater profession,professionalField,,[TRIPLE] Darinka_Dentcheva  professionalField  Mathematical_optimization [/TRIPLE] [TRIPLE] Darinka_Dentcheva  almaMater  Humboldt_University [/TRIPLE],0,Darinka_Dentcheva,ordering,Darinka_Dentcheva professionalField Mathematical_optimization,101
added,webnlg17_input,factual,results/ordering/factual_ordering.json,101,,101,almaMater profession,profession,1,[TRIPLE] Darinka_Dentcheva  professionalField  Mathematical_optimization [/TRIPLE] [TRIPLE] Darinka_Dentcheva  almaMater  Humboldt_University [/TRIPLE],,,ordering,,101
added,webnlg17_input,factual,results/ordering/factual_ordering.json,112,,112,starring broadcastedBy broadcastedBy lastAired city,broadcastedBy,2,"[TRIPLE] BBC  city  Broadcasting_House [/TRIPLE] [TRIPLE] Bananaman  starring  Bill_Oddie [/TRIPLE] [TRIPLE] Bananaman  lastAired  ""1986-04-15"" [/TRIPLE] [TRIPLE] Bananaman  broadcastedBy  BBC [/TRIPLE]",,,ordering,,112
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,113,Anatole_de_Grunwald,113,activeYearsStartYear director author deathYear,writer,,[TRIPLE] English_Without_Tears  director  Harold_French [/TRIPLE] [TRIPLE] Terence_Rattigan  deathYear  1977-01-01 [/TRIPLE] [TRIPLE] Harold_French  activeYearsStartYear  1920-01-01 [/TRIPLE] [TRIPLE] English_Without_Tears  writer  Anatole_de_Grunwald [/TRIPLE] [TRIPLE] English_Without_Tears  writer  Terence_Rattigan [/TRIPLE],3,English_Without_Tears,ordering,English_Without_Tears writer Anatole_de_Grunwald,113
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,113,Terence_Rattigan,113,activeYearsStartYear director author deathYear,writer,,[TRIPLE] English_Without_Tears  director  Harold_French [/TRIPLE] [TRIPLE] Terence_Rattigan  deathYear  1977-01-01 [/TRIPLE] [TRIPLE] Harold_French  activeYearsStartYear  1920-01-01 [/TRIPLE] [TRIPLE] English_Without_Tears  writer  Anatole_de_Grunwald [/TRIPLE] [TRIPLE] English_Without_Tears  writer  Terence_Rattigan [/TRIPLE],4,English_Without_Tears,ordering,English_Without_Tears writer Terence_Rattigan,113
added,webnlg17_input,factual,results/ordering/factual_ordering.json,113,,113,activeYearsStartYear director author deathYear,author,2,[TRIPLE] English_Without_Tears  director  Harold_French [/TRIPLE] [TRIPLE] Terence_Rattigan  deathYear  1977-01-01 [/TRIPLE] [TRIPLE] Harold_French  activeYearsStartYear  1920-01-01 [/TRIPLE] [TRIPLE] English_Without_Tears  writer  Anatole_de_Grunwald [/TRIPLE] [TRIPLE] English_Without_Tears  writer  Terence_Rattigan [/TRIPLE],,,ordering,,113
omitted,webnlg17_input,factual,results/ordering/factual_ordering.json,117,S.A._(corporation),117,location foundingDate numberOfEmployees product industry keyPerson,type,,[TRIPLE] Hypermarcas  location  Brazil [/TRIPLE] [TRIPLE] Hypermarcas  product  Drugs [/TRIPLE] [TRIPLE] Hypermarcas  industry  Pharmaceuticals [/TRIPLE] [TRIPLE] Hypermarcas  keyPerson  CEO [/TRIPLE] [TRIPLE] Hypermarcas  foundingDate  2001-01-01 [/TRIPLE] [TRIPLE] Hypermarcas  type  S.A._(corporation) [/TRIPLE] [TRIPLE] Hypermarcas  numberOfEmployees  10252 [/TRIPLE],5,Hypermarcas,ordering,Hypermarcas type S.A._(corporation),117
