dataset,file,idx,input,num_input_triples,num_matched_triples,num_omitted_triples,num_predicted_predicates,omitted_predicates,omitted_triples,position,pred,task
counterfactual,results/ordering/counterfactual_ordering.json,212,[TRIPLE] Pirates_II:_Stagnetti's_Revenge  runtime  610.0 [/TRIPLE] [TRIPLE] Pirates_II:_Stagnetti's_Revenge  director  Agustín_Sauto_Arana [/TRIPLE] [TRIPLE] Pirates_II:_Stagnetti's_Revenge  editing  Toivo_Nykänen [/TRIPLE] [TRIPLE] Pirates_II:_Stagnetti's_Revenge  producer  Charles_Lindbergh [/TRIPLE],4,1,3,4,runtime | editing | producer,Pirates_II:_Stagnetti's_Revenge runtime 610.0 || Pirates_II:_Stagnetti's_Revenge editing Toivo_Nykänen || Pirates_II:_Stagnetti's_Revenge producer Charles_Lindbergh,212,director editor production time,ordering
counterfactual,results/ordering/counterfactual_ordering.json,213,[TRIPLE] Gordian_II  deathDate  1946-12-17 [/TRIPLE] [TRIPLE] Gordian_II  nationality  Novgorod_Republic [/TRIPLE] [TRIPLE] Gordian_II  residence  Scotland [/TRIPLE] [TRIPLE] Gordian_II  spouse  Pierre_Desproges [/TRIPLE] [TRIPLE] Gordian_II  professionalField  Animals_in_ancient_Greece_and_Rome [/TRIPLE],5,4,1,4,professionalField,Gordian_II professionalField Animals_in_ancient_Greece_and_Rome,213,nationality residence spouse deathDate,ordering
counterfactual,results/ordering/counterfactual_ordering.json,215,[TRIPLE] 9/11  editor  Indira_Gandhi [/TRIPLE] [TRIPLE] 9/11  runtime  282838.0 [/TRIPLE] [TRIPLE] 9/11  producer  Cédric_Carrasso [/TRIPLE],3,1,2,3,runtime | producer,9/11 runtime 282838.0 || 9/11 producer Cédric_Carrasso,215,editor production time,ordering
counterfactual,results/ordering/counterfactual_ordering.json,220,[TRIPLE] Kissin_U  artist  Forgotten_Rebels [/TRIPLE] [TRIPLE] Kissin_U  producer  Forgotten_Rebels [/TRIPLE] [TRIPLE] Kissin_U  precededBy  In_a_Reverie [/TRIPLE] [TRIPLE] Kissin_U  runtime  610.0 [/TRIPLE],4,2,2,3,artist | producer,Kissin_U artist Forgotten_Rebels || Kissin_U producer Forgotten_Rebels,220,precededBy runtime creator,ordering
counterfactual,results/ordering/counterfactual_ordering.json,221,[TRIPLE] Cleopatra  influencedBy  John_Lennon [/TRIPLE] [TRIPLE] Cleopatra  citizenship  People's_Republic_of_China [/TRIPLE] [TRIPLE] Cleopatra  birthDate  1987-08-25 [/TRIPLE] [TRIPLE] Cleopatra  professionalField  Mathematical_optimization [/TRIPLE] [TRIPLE] Cleopatra  knownFor  Stochastic_programming [/TRIPLE],5,3,2,5,citizenship | professionalField,Cleopatra citizenship People's_Republic_of_China || Cleopatra professionalField Mathematical_optimization,221,birthDate nationality influencedBy professionField knownFor,ordering
counterfactual,results/ordering/counterfactual_ordering.json,229,[TRIPLE] Metroland  artist  The_Lumineers [/TRIPLE] [TRIPLE] Metroland  producer  The_Lumineers [/TRIPLE],2,0,2,1,artist | producer,Metroland artist The_Lumineers || Metroland producer The_Lumineers,229,creator,ordering
counterfactual,results/ordering/counterfactual_ordering.json,231,[TRIPLE] The_Broken_Coin  musicComposer  Maria_Höfl-Riesch [/TRIPLE] [TRIPLE] The_Broken_Coin  director  Leonardo_da_Vinci [/TRIPLE] [TRIPLE] The_Broken_Coin  editing  Vladislav_Pavlovich [/TRIPLE] [TRIPLE] The_Broken_Coin  producer  Yi_Chong-jun [/TRIPLE],4,2,2,4,editing | producer,The_Broken_Coin editing Vladislav_Pavlovich || The_Broken_Coin producer Yi_Chong-jun,231,musicComposer director editor production,ordering
counterfactual,results/ordering/counterfactual_ordering.json,234,[TRIPLE] Kat  producer  Sulaiman_of_Brunei [/TRIPLE] [TRIPLE] Kat  runtime  94.0 [/TRIPLE] [TRIPLE] Kat  artist  Sulaiman_of_Brunei [/TRIPLE] [TRIPLE] Kat  type  karaoke_album [/TRIPLE] [TRIPLE] Kat  precededBy  Psychedelic_Pill [/TRIPLE] [TRIPLE] Kat  genre  experimental_music [/TRIPLE],6,2,4,4,producer | runtime | artist | type,Kat producer Sulaiman_of_Brunei || Kat runtime 94.0 || Kat artist Sulaiman_of_Brunei || Kat type karaoke_album,234,genre precededBy karaoke_album time,ordering
counterfactual,results/ordering/counterfactual_ordering.json,237,"[TRIPLE] German_Chancellery_in_Berlin  architect  Caracalla [/TRIPLE] [TRIPLE] German_Chancellery_in_Berlin  address  11_Diagonal_Street [/TRIPLE] [TRIPLE] German_Chancellery_in_Berlin  buildingStartDate  ""1923-11-18"" [/TRIPLE] [TRIPLE] German_Chancellery_in_Berlin  currentTenants  East_Carolina_University_College_of_Business [/TRIPLE] [TRIPLE] German_Chancellery_in_Berlin  location  New_Hampshire [/TRIPLE] [TRIPLE] German_Chancellery_in_Berlin  architecturalStyle  star_fort [/TRIPLE] [TRIPLE] German_Chancellery_in_Berlin  owner  Northern_Arizona_University [/TRIPLE]",7,6,1,6,architect,German_Chancellery_in_Berlin architect Caracalla,237,location owner buildingStartDate address architecturalStyle currentTenants,ordering
counterfactual,results/ordering/counterfactual_ordering.json,239,[TRIPLE] Mermaid_(Train_song)  genre  dance-pop [/TRIPLE] [TRIPLE] jazz_rap  stylisticOrigin  Tswana_music [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  genre  jazz_rap [/TRIPLE] [TRIPLE] dance-pop  stylisticOrigin  Ruba'i [/TRIPLE],4,3,1,3,genre,Mermaid_(Train_song) genre jazz_rap,239,genre stylisticOrigin stylisticOrigin,ordering
counterfactual,results/ordering/counterfactual_ordering.json,242,"[TRIPLE] Isaac_Berenblum  citizenship  ""Republic_of_Turkey"" [/TRIPLE] [TRIPLE] ""Republic_of_Turkey""  motto  Strong_and_Prosperous_Nation [/TRIPLE] [TRIPLE] Isaac_Berenblum  influencedBy  Hongwu_Emperor [/TRIPLE] [TRIPLE] Hongwu_Emperor  professionalField  Mathematical_optimization [/TRIPLE]",4,3,1,4,professionalField,Hongwu_Emperor professionalField Mathematical_optimization,242,influencedBy professionField citizenship motto,ordering
counterfactual,results/ordering/counterfactual_ordering.json,243,[TRIPLE] Zissersdorf  populationMetro  1249.6 [/TRIPLE] [TRIPLE] Zissersdorf  leaderTitle  Atabeg [/TRIPLE] [TRIPLE] Zissersdorf  type  City [/TRIPLE] [TRIPLE] Zissersdorf  populationDensity  2900 [/TRIPLE] [TRIPLE] Zissersdorf  governmentType  imperial_cult [/TRIPLE] [TRIPLE] Zissersdorf  utcOffset  −6 [/TRIPLE] [TRIPLE] Zissersdorf  elevationAboveTheSeaLevel  1604.0 [/TRIPLE],7,5,2,5,type | utcOffset,Zissersdorf type City || Zissersdorf utcOffset −6,243,leaderTitle governmentType elevationAboveTheSeaLevel populationMetro populationDensity,ordering
counterfactual,results/ordering/counterfactual_ordering.json,255,[TRIPLE] Orchid  recordedIn  Mexico [/TRIPLE] [TRIPLE] Orchid  recordedIn  Baghdad [/TRIPLE] [TRIPLE] Orchid  precededBy  O-Zone [/TRIPLE] [TRIPLE] Orchid  recordLabel  Arbors_Records [/TRIPLE] [TRIPLE] Orchid  recordLabel  Sony_Music_Entertainment_Polska_Sp._z_o.o. [/TRIPLE] [TRIPLE] Orchid  releaseDate  1908-05-02 [/TRIPLE] [TRIPLE] Orchid  runtime  282838.0 [/TRIPLE],7,3,4,5,recordedIn | recordedIn | releaseDate | runtime,Orchid recordedIn Mexico || Orchid recordedIn Baghdad || Orchid releaseDate 1908-05-02 || Orchid runtime 282838.0,255,precededBy recordLabel recordLabel recordDate recordTime,ordering
counterfactual,results/ordering/counterfactual_ordering.json,259,[TRIPLE] Frise_(department)  releaseDate  1937-04-27 [/TRIPLE] [TRIPLE] Frise_(department)  followedBy  2_Cute_Shinseinaru_Best_Album [/TRIPLE] [TRIPLE] Frise_(department)  genre  conjunto [/TRIPLE],3,2,1,2,releaseDate,Frise_(department) releaseDate 1937-04-27,259,genre followedBy,ordering
counterfactual,results/ordering/counterfactual_ordering.json,261,[TRIPLE] The_A_Team  runtime  1604.0 [/TRIPLE] [TRIPLE] The_A_Team  artist  The_Futureheads [/TRIPLE] [TRIPLE] The_A_Team  genre  doom_metal [/TRIPLE] [TRIPLE] The_A_Team  producer  The_Futureheads [/TRIPLE] [TRIPLE] The_A_Team  genre  African-American_music [/TRIPLE] [TRIPLE] The_A_Team  producer  Mr._Lawrence [/TRIPLE],6,3,3,6,artist | producer | producer,The_A_Team artist The_Futureheads || The_A_Team producer The_Futureheads || The_A_Team producer Mr._Lawrence,261,genre genre production manager The_Futureheads runtime,ordering
counterfactual,results/ordering/counterfactual_ordering.json,264,[TRIPLE] Tommi_Nikunen  birthPlace  Second_Republic_of_South_Korea [/TRIPLE] [TRIPLE] Tommi_Nikunen  professionalField  elevator_operator [/TRIPLE],2,1,1,2,professionalField,Tommi_Nikunen professionalField elevator_operator,264,birthPlace professionField,ordering
counterfactual,results/ordering/counterfactual_ordering.json,271,[TRIPLE] Mermaid_(Train_song)  writer  Star_Wars [/TRIPLE],1,0,1,1,writer,Mermaid_(Train_song) writer Star_Wars,271,author,ordering
counterfactual,results/ordering/counterfactual_ordering.json,276,[TRIPLE] Fugazi  cinematography  Pythagoras [/TRIPLE] [TRIPLE] Fugazi  runtime  0711905 [/TRIPLE] [TRIPLE] Fugazi  gross  1604.0 [/TRIPLE] [TRIPLE] Fugazi  director  Willy_Brandt [/TRIPLE],4,3,1,5,gross,Fugazi gross 1604.0,276,director production cost runtime cinematography,ordering
counterfactual,results/ordering/counterfactual_ordering.json,279,[TRIPLE] Midões  type  City [/TRIPLE] [TRIPLE] Midões  populationDensity  4349.0 [/TRIPLE] [TRIPLE] Midões  governmentType  hexacameralism [/TRIPLE] [TRIPLE] Midões  utcOffset  −6 [/TRIPLE],4,3,1,3,type,Midões type City,279,governmentType populationDensity utcOffset,ordering
counterfactual,results/ordering/counterfactual_ordering.json,280,"[TRIPLE] Mermaid_(Train_song)  precededBy  ""Ruth_Ribicoff"" [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  runtime  204.0 [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  genre  classical_music [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  followedBy  Kyrgyzfilm [/TRIPLE]",4,3,1,3,runtime,Mermaid_(Train_song) runtime 204.0,280,genre precededBy followedBy,ordering
counterfactual,results/ordering/counterfactual_ordering.json,283,[TRIPLE] Prince_Emmanuel_d’Orléans  birthPlace  Karlsruhe [/TRIPLE] [TRIPLE] Prince_Emmanuel_d’Orléans  deathPlace  United_States [/TRIPLE] [TRIPLE] Prince_Emmanuel_d’Orléans  deathDate  1726-01-01 [/TRIPLE] [TRIPLE] Prince_Emmanuel_d’Orléans  deathPlace  Dar_es_Salaam [/TRIPLE] [TRIPLE] United_States  ethnicGroup  Arab-Christians [/TRIPLE],5,4,1,4,deathPlace,Prince_Emmanuel_d’Orléans deathPlace Dar_es_Salaam,283,birthPlace deathPlace deathDate ethnicGroup,ordering
counterfactual,results/ordering/counterfactual_ordering.json,286,[TRIPLE] Shaolin  editing  Cecilia_R._Aragon [/TRIPLE] [TRIPLE] Shaolin  producer  Adémar_de_Chabannes [/TRIPLE] [TRIPLE] Shaolin  writer  Adémar_de_Chabannes [/TRIPLE],3,0,3,2,editing | producer | writer,Shaolin editing Cecilia_R._Aragon || Shaolin producer Adémar_de_Chabannes || Shaolin writer Adémar_de_Chabannes,286,editor publisher,ordering
counterfactual,results/ordering/counterfactual_ordering.json,292,[TRIPLE] Felice_Rix-Ueno  influencedBy  Antiochus_IV_Epiphanes [/TRIPLE] [TRIPLE] Felice_Rix-Ueno  citizenship  Brazil [/TRIPLE] [TRIPLE] Felice_Rix-Ueno  birthDate  1703-05-27 [/TRIPLE] [TRIPLE] Felice_Rix-Ueno  almaMater  Leipzig_University [/TRIPLE],4,3,1,3,citizenship,Felice_Rix-Ueno citizenship Brazil,292,birthDate almaMater influencedBy,ordering
counterfactual,results/ordering/counterfactual_ordering.json,295,[TRIPLE] Numb  runtime  1249.6 [/TRIPLE] [TRIPLE] Numb  artist  Gregorian [/TRIPLE] [TRIPLE] Numb  genre  zouglou [/TRIPLE] [TRIPLE] Numb  producer  Gregorian [/TRIPLE] [TRIPLE] Numb  genre  post-punk [/TRIPLE],5,2,3,4,runtime | artist | producer,Numb runtime 1249.6 || Numb artist Gregorian || Numb producer Gregorian,295,genre genre production time,ordering
counterfactual,results/ordering/counterfactual_ordering.json,301,[TRIPLE] Ramesses_V  birthDate  2009-06-01 [/TRIPLE] [TRIPLE] Ramesses_V  nationality  Fadhli_Sultanate [/TRIPLE] [TRIPLE] Ramesses_V  professionalField  veterinary_biology [/TRIPLE],3,2,1,3,professionalField,Ramesses_V professionalField veterinary_biology,301,nationality birthDate professionField,ordering
counterfactual,results/ordering/counterfactual_ordering.json,304,[TRIPLE] Elton_John  status  contradiction [/TRIPLE] [TRIPLE] Elton_John  mission  Shenzhou_9 [/TRIPLE],2,1,1,1,mission,Elton_John mission Shenzhou_9,304,status,ordering
counterfactual,results/ordering/counterfactual_ordering.json,305,[TRIPLE] Stan_Lee_Media  industry  Celtic_studies [/TRIPLE] [TRIPLE] Stan_Lee_Media  product  single-player_video_game [/TRIPLE] [TRIPLE] Stan_Lee_Media  industry  voluntary_social_year [/TRIPLE] [TRIPLE] Stan_Lee_Media  product  pressbook [/TRIPLE],4,2,2,3,industry | product,Stan_Lee_Media industry voluntary_social_year || Stan_Lee_Media product pressbook,305,product media industry,ordering
counterfactual,results/ordering/counterfactual_ordering.json,310,"[TRIPLE] Luc_Van_den_Brande  birthPlace  Xiangshan_County [/TRIPLE] [TRIPLE] Xiangshan_County  isPartOf  Xinzhou [/TRIPLE] [TRIPLE] Luc_Van_den_Brande  mission  Shenzhou_10 [/TRIPLE] [TRIPLE] Shenzhou_10  cosparId  ""101_Ukrop_Way"" [/TRIPLE]",4,3,1,4,cosparId,"Shenzhou_10 cosparId ""101_Ukrop_Way""",310,birthPlace isPartOf mission COSparId,ordering
counterfactual,results/ordering/counterfactual_ordering.json,311,[TRIPLE] The_Greatest_Story_Ever_Told  recordedIn  Caracas [/TRIPLE] [TRIPLE] Athens  leader  Francis_Gillot [/TRIPLE] [TRIPLE] The_Greatest_Story_Ever_Told  recordedIn  Athens [/TRIPLE],3,2,1,3,recordedIn,The_Greatest_Story_Ever_Told recordedIn Athens,311,leader recordIn recordedIn,ordering
counterfactual,results/ordering/counterfactual_ordering.json,313,"[TRIPLE] Federico_Errázuriz_Zañartu  mission  Gaganyaan [/TRIPLE] [TRIPLE] Gaganyaan  cosparId  ""101_Ukrop_Way"" [/TRIPLE]",2,1,1,2,cosparId,"Gaganyaan cosparId ""101_Ukrop_Way""",313,mission COSparId,ordering
counterfactual,results/ordering/counterfactual_ordering.json,318,[TRIPLE] Gotcha!  director  DeForest_Kelley [/TRIPLE] [TRIPLE] Gotcha!  director  Vladimir_Delač [/TRIPLE] [TRIPLE] Gotcha!  starring  Vladimir_Delač [/TRIPLE] [TRIPLE] Gotcha!  writer  Vladimir_Delač [/TRIPLE],4,3,1,3,writer,Gotcha! writer Vladimir_Delač,318,director starring director,ordering
counterfactual,results/ordering/counterfactual_ordering.json,327,[TRIPLE] Gris-Gris  starring  Jacques_Brel [/TRIPLE] [TRIPLE] Gris-Gris  writer  Gabriel_Gonzáles_Videla [/TRIPLE],2,1,1,2,writer,Gris-Gris writer Gabriel_Gonzáles_Videla,327,starring author,ordering
counterfactual,results/ordering/counterfactual_ordering.json,328,[TRIPLE] Moruya_Airport  location  Mogonono [/TRIPLE] [TRIPLE] Moruya_Airport  icaoLocationIdentifier  Narrandera_Airport [/TRIPLE] [TRIPLE] Mogonono  postalCode  MK44 [/TRIPLE] [TRIPLE] Moruya_Airport  operatingOrganisation  Google [/TRIPLE] [TRIPLE] Google  foundedBy  Bernard_Arnault [/TRIPLE],5,4,1,5,icaoLocationIdentifier,Moruya_Airport icaoLocationIdentifier Narrandera_Airport,328,foundedBy operatingOrganisation location ICAOLocationIdentifier postalCode,ordering
counterfactual,results/ordering/counterfactual_ordering.json,331,[TRIPLE] The_Manchurian_Candidate  runtime  173.46 [/TRIPLE] [TRIPLE] The_Manchurian_Candidate  musicComposer  Hákon_Sigurðsson [/TRIPLE] [TRIPLE] The_Manchurian_Candidate  releaseDate  1726-01-01 [/TRIPLE] [TRIPLE] The_Manchurian_Candidate  director  Linde_Lindström [/TRIPLE] [TRIPLE] The_Manchurian_Candidate  editing  Maurice_Gourdault-Montagne [/TRIPLE] [TRIPLE] The_Manchurian_Candidate  writer  Troian_Bellisario [/TRIPLE],6,4,2,5,editing | writer,The_Manchurian_Candidate editing Maurice_Gourdault-Montagne || The_Manchurian_Candidate writer Troian_Bellisario,331,director editor musicComposer releaseDate runtime,ordering
counterfactual,results/ordering/counterfactual_ordering.json,334,[TRIPLE] The_dB's  producer  Richard_Bona [/TRIPLE] [TRIPLE] The_dB's  runtime  1249.6 [/TRIPLE] [TRIPLE] The_dB's  precededBy  A_Thousand_Suns [/TRIPLE],3,0,3,3,producer | runtime | precededBy,The_dB's producer Richard_Bona || The_dB's runtime 1249.6 || The_dB's precededBy A_Thousand_Suns,334,precededBy's production time,ordering
counterfactual,results/ordering/counterfactual_ordering.json,336,[TRIPLE] Francisco_Varallo  professionalField  special_relativity [/TRIPLE] [TRIPLE] Francisco_Varallo  knownFor  Carter_constant [/TRIPLE] [TRIPLE] Francisco_Varallo  knownFor  Fermat's_theorem [/TRIPLE] [TRIPLE] Francisco_Varallo  birthPlace  England [/TRIPLE],4,3,1,4,professionalField,Francisco_Varallo professionalField special_relativity,336,birthPlace professionCause knownFor knownFor,ordering
counterfactual,results/ordering/counterfactual_ordering.json,342,[TRIPLE] Mwanza_Airport  operatingOrganisation  Sega [/TRIPLE] [TRIPLE] Mwanza_Airport  runwayLength  0004319 [/TRIPLE] [TRIPLE] Mwanza_Airport  cityServed  Rudskogen [/TRIPLE] [TRIPLE] Mwanza_Airport  location  Primorsky [/TRIPLE] [TRIPLE] Mwanza_Airport  icaoLocationIdentifier  Warnervale_Airport [/TRIPLE],5,4,1,5,icaoLocationIdentifier,Mwanza_Airport icaoLocationIdentifier Warnervale_Airport,342,operatingOrganisation location cityServed runwayLength ICAOLocationIdentifier,ordering
counterfactual,results/ordering/counterfactual_ordering.json,345,[TRIPLE] Bommalattam  imdbId  83.0 [/TRIPLE] [TRIPLE] Bommalattam  director  Carl_van_Dockum [/TRIPLE] [TRIPLE] Bommalattam  director  Meryl_Streep [/TRIPLE] [TRIPLE] Bommalattam  starring  Meryl_Streep [/TRIPLE] [TRIPLE] Bommalattam  writer  Meryl_Streep [/TRIPLE] [TRIPLE] Bommalattam  distributor  Alliance_Films_Corporation [/TRIPLE],6,4,2,5,imdbId | writer,Bommalattam imdbId 83.0 || Bommalattam writer Meryl_Streep,345,distributor starring director director IdbId,ordering
counterfactual,results/ordering/counterfactual_ordering.json,346,[TRIPLE] Pinheiros  populationMetro  1604.0 [/TRIPLE] [TRIPLE] Pinheiros  leaderTitle  Amtsarzt [/TRIPLE] [TRIPLE] Pinheiros  type  City [/TRIPLE],3,2,1,2,type,Pinheiros type City,346,leaderTitle populationMetro,ordering
counterfactual,results/ordering/counterfactual_ordering.json,347,[TRIPLE] Love_Metal_Archives_Vol._I  starring  Franz_Kafka [/TRIPLE] [TRIPLE] Love_Metal_Archives_Vol._I  cinematography  Abdoulaye_Keita [/TRIPLE] [TRIPLE] Love_Metal_Archives_Vol._I  runtime  9400 [/TRIPLE] [TRIPLE] Love_Metal_Archives_Vol._I  gross  10252 [/TRIPLE],4,3,1,4,cinematography,Love_Metal_Archives_Vol._I cinematography Abdoulaye_Keita,347,starring filmography runtime gross,ordering
counterfactual,results/ordering/counterfactual_ordering.json,363,[TRIPLE] Daddy's_Home  starring  Hadrian [/TRIPLE] [TRIPLE] Daddy's_Home  cinematography  Wilhelm_von_Wedell [/TRIPLE] [TRIPLE] Daddy's_Home  runtime  260855000000.0 [/TRIPLE] [TRIPLE] Daddy's_Home  gross  3.16 [/TRIPLE] [TRIPLE] Daddy's_Home  director  Ned_Beatty [/TRIPLE] [TRIPLE] Daddy's_Home  musicComposer  Emperor_Xuanzong_of_Tang [/TRIPLE] [TRIPLE] Daddy's_Home  starring  Caparezza [/TRIPLE],7,6,1,6,cinematography,Daddy's_Home cinematography Wilhelm_von_Wedell,363,director starring starring musicComposer runtime gross,ordering
counterfactual,results/ordering/counterfactual_ordering.json,369,[TRIPLE] What_Makes_You_Beautiful  runtime  20378.5 [/TRIPLE] [TRIPLE] What_Makes_You_Beautiful  artist  Within_Temptation [/TRIPLE] [TRIPLE] What_Makes_You_Beautiful  genre  jazz_rap [/TRIPLE] [TRIPLE] What_Makes_You_Beautiful  producer  Within_Temptation [/TRIPLE],4,1,3,3,runtime | artist | producer,What_Makes_You_Beautiful runtime 20378.5 || What_Makes_You_Beautiful artist Within_Temptation || What_Makes_You_Beautiful producer Within_Temptation,369,genre production time,ordering
counterfactual,results/ordering/counterfactual_ordering.json,372,[TRIPLE] Augusteum  architect  Hermidita [/TRIPLE] [TRIPLE] Augusteum  address  103_Colmore_Row [/TRIPLE] [TRIPLE] Augusteum  buildingStartDate  1776-02-18 [/TRIPLE] [TRIPLE] Augusteum  currentTenants  Dorset_College [/TRIPLE] [TRIPLE] Augusteum  architecturalStyle  cross-in-square [/TRIPLE] [TRIPLE] Dorset_College  country  France [/TRIPLE] [TRIPLE] Augusteum  owner  University_of_Milan [/TRIPLE],7,6,1,6,architect,Augusteum architect Hermidita,372,owner buildingStartDate address architecturalStyle currentTenants country,ordering
counterfactual,results/ordering/counterfactual_ordering.json,379,[TRIPLE] Olivier_Giroud  birthDate  2001-01-01 [/TRIPLE] [TRIPLE] Olivier_Giroud  residence  London [/TRIPLE] [TRIPLE] Olivier_Giroud  citizenship  Mexico [/TRIPLE] [TRIPLE] Olivier_Giroud  residence  Mexico [/TRIPLE],4,3,1,3,citizenship,Olivier_Giroud citizenship Mexico,379,birthDate residence residence,ordering
counterfactual,results/ordering/counterfactual_ordering.json,380,[TRIPLE] Christian_Taylor  nationality  Philippines [/TRIPLE] [TRIPLE] Christian_Taylor  birthPlace  Denmark–Norway [/TRIPLE] [TRIPLE] Christian_Taylor  training  School_of_Applied_Arts_in_Stuttgart [/TRIPLE],3,2,1,3,training,Christian_Taylor training School_of_Applied_Arts_in_Stuttgart,380,nationality birthPlace nationality,ordering
counterfactual,results/ordering/counterfactual_ordering.json,383,"[TRIPLE] Richard_Wagner  birthPlace  Brigg_Town_F.C. [/TRIPLE] [TRIPLE] Richard_Wagner  birthDate  ""1923-11-18"" [/TRIPLE] [TRIPLE] Richard_Wagner  deathDate  1908-05-02 [/TRIPLE] [TRIPLE] Richard_Wagner  birthPlace  Novgorod_Republic [/TRIPLE] [TRIPLE] Richard_Wagner  residence  Kyrgyzstan [/TRIPLE]",5,4,1,4,birthPlace,Richard_Wagner birthPlace Novgorod_Republic,383,birthPlace birthDate deathDate residence,ordering
