dataset,file,idx,input,num_input_triples,num_matched_triples,num_omitted_triples,num_predicted_predicates,omitted_predicates,omitted_triples,position,pred,task
counterfactual,results/ordering/counterfactual_ordering.json,70,[TRIPLE] Bugatti_Type_55  assembly  California [/TRIPLE] [TRIPLE] Bugatti_Type_55  assembly  Roswell [/TRIPLE] [TRIPLE] Bugatti_Type_55  productionEndYear  1587 [/TRIPLE],3,3,0,3,,,70,assembly assembly productionEndYear,ordering
counterfactual,results/ordering/counterfactual_ordering.json,71,[TRIPLE] Cordova  areaTotal  282838.0 [/TRIPLE],1,1,0,1,,,71,areaTotal,ordering
counterfactual,results/ordering/counterfactual_ordering.json,72,[TRIPLE] My_Boss  runtime  1147.0 [/TRIPLE] [TRIPLE] My_Boss  musicComposer  Félix_Sánchez [/TRIPLE] [TRIPLE] My_Boss  releaseDate  2012-12-27 [/TRIPLE] [TRIPLE] My_Boss  director  Roger_Federer [/TRIPLE],4,4,0,4,,,72,musicComposer director releaseDate runtime,ordering
counterfactual,results/ordering/counterfactual_ordering.json,73,[TRIPLE] Boeing  location  Statue_of_Liberty [/TRIPLE],1,1,0,1,,,73,location,ordering
counterfactual,results/ordering/counterfactual_ordering.json,74,[TRIPLE] Blanche_of_Castile  professionalField  anthropology [/TRIPLE],1,0,1,1,professionalField,Blanche_of_Castile professionalField anthropology,74,profession,ordering
counterfactual,results/ordering/counterfactual_ordering.json,75,[TRIPLE] Wheels_on_Meals  musicComposer  Bill_D'Elia [/TRIPLE],1,1,0,1,,,75,musicComposer,ordering
counterfactual,results/ordering/counterfactual_ordering.json,76,[TRIPLE] car2go  city  Broadcasting_House_Dornbusch [/TRIPLE] [TRIPLE] Rosa_Roth  starring  Bruce_Matthews [/TRIPLE] [TRIPLE] Rosa_Roth  creator  Stacy_Katzman [/TRIPLE] [TRIPLE] Rosa_Roth  lastAired  1946-12-17 [/TRIPLE] [TRIPLE] Rosa_Roth  broadcastedBy  car2go [/TRIPLE],5,5,0,5,,,76,broadcastedBy city lastAired creator starring,ordering
counterfactual,results/ordering/counterfactual_ordering.json,77,"[TRIPLE] Reading_Company_902  buildDate  ""In_Soldevanahalli_Acharya_Dr._Sarvapalli_Radhakrishnan_Road_Hessarghatta_Main_Road_Bangalore_–_560090."" [/TRIPLE] [TRIPLE] Reading_Company_902  builder  Apple [/TRIPLE]",2,2,0,2,,,77,builder buildDate,ordering
counterfactual,results/ordering/counterfactual_ordering.json,78,[TRIPLE] Parma_Calcio_1913  league  Paraguayan_Primera_División [/TRIPLE] [TRIPLE] Paraguayan_Primera_División  champions  Atalanta_BC [/TRIPLE] [TRIPLE] Parma_Calcio_1913  numberOfMembers  16800 [/TRIPLE],3,3,0,3,,,78,numberOfMembers league champions,ordering
counterfactual,results/ordering/counterfactual_ordering.json,79,[TRIPLE] In_My_Lifetime_Vol._1  starring  Kirani_James [/TRIPLE],1,1,0,1,,,79,starring,ordering
counterfactual,results/ordering/counterfactual_ordering.json,80,[TRIPLE] The_Twilight_Saga:_Breaking_Dawn_–_Part_1  director  Ian_Brady [/TRIPLE],1,1,0,1,,,80,director,ordering
counterfactual,results/ordering/counterfactual_ordering.json,81,[TRIPLE] Tibre  releaseDate  1994-06-14 [/TRIPLE] [TRIPLE] Tibre  followedBy  Music_of_The_Lord_of_the_Rings_film_series [/TRIPLE] [TRIPLE] Tibre  genre  noh [/TRIPLE] [TRIPLE] Tibre  producer  Las_Ketchup [/TRIPLE] [TRIPLE] Tibre  artist  Las_Ketchup [/TRIPLE] [TRIPLE] Tibre  genre  old_classical_vocal_polyphony [/TRIPLE] [TRIPLE] Tibre  recordLabel  Flip_Records [/TRIPLE],7,4,3,4,producer | artist | genre,Tibre producer Las_Ketchup || Tibre artist Las_Ketchup || Tibre genre old_classical_vocal_polyphony,81,genre followedBy recordLabel releaseDate,ordering
counterfactual,results/ordering/counterfactual_ordering.json,82,[TRIPLE] Mermaid_(Train_song)  followedBy  Harpo_Productions [/TRIPLE] [TRIPLE] Harpo_Productions  certification  Quebec_Contemporary_Music_Society [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  producer  Espionage_(production_team) [/TRIPLE] [TRIPLE] Harpo_Productions  musicalArtist  John_McCain [/TRIPLE],4,4,0,4,,,82,followedBy musicalArtist certification producer,ordering
counterfactual,results/ordering/counterfactual_ordering.json,83,"[TRIPLE] Boryspil_International_Airport  operatingOrganisation  Skyguide [/TRIPLE] [TRIPLE] Boryspil_International_Airport  runwayLength  175.26 [/TRIPLE] [TRIPLE] Boryspil_International_Airport  elevationAboveTheSeaLevel  +2 [/TRIPLE] [TRIPLE] Boryspil_International_Airport  runwayName  ""18L/36R"" [/TRIPLE]",4,4,0,4,,,83,operatingOrganisation elevationAboveTheSeaLevel runwayName runwayLength,ordering
counterfactual,results/ordering/counterfactual_ordering.json,84,[TRIPLE] ZK  genre  West_Coast_hip_hop [/TRIPLE],1,1,0,1,,,84,genre,ordering
counterfactual,results/ordering/counterfactual_ordering.json,85,"[TRIPLE] Jochen_Rindt  nationality  ""United_States"" [/TRIPLE] [TRIPLE] ""United_States""  ethnicGroup  Arab-Christians [/TRIPLE]",2,2,0,2,,,85,nationality ethnicGroup,ordering
counterfactual,results/ordering/counterfactual_ordering.json,86,[TRIPLE] Messiah  followedBy  Best_Of_Modern_Talking [/TRIPLE],1,1,0,1,,,86,followedBy,ordering
counterfactual,results/ordering/counterfactual_ordering.json,87,"[TRIPLE] Embassy_of_Austria_Berlin  completionDate  ""1923-11-18"" [/TRIPLE] [TRIPLE] Embassy_of_Austria_Berlin  owner  University_of_Bonn [/TRIPLE]",2,2,0,2,,,87,completionDate owner,ordering
counterfactual,results/ordering/counterfactual_ordering.json,88,[TRIPLE] Stakk_Attakk  artist  The_Strokes [/TRIPLE] [TRIPLE] Stakk_Attakk  producer  The_Strokes [/TRIPLE] [TRIPLE] Stakk_Attakk  runtime  250493000000.0 [/TRIPLE] [TRIPLE] Stakk_Attakk  recordedIn  Mexico [/TRIPLE] [TRIPLE] Stakk_Attakk  genre  minimal_electro [/TRIPLE],5,1,4,3,artist | producer | runtime | recordedIn,Stakk_Attakk artist The_Strokes || Stakk_Attakk producer The_Strokes || Stakk_Attakk runtime 250493000000.0 || Stakk_Attakk recordedIn Mexico,88,genre recordIn recordLength,ordering
counterfactual,results/ordering/counterfactual_ordering.json,89,[TRIPLE] United_States  currency  British_North_Borneo_dollar [/TRIPLE] [TRIPLE] United_States  demonym  Pacific_Northwesterners [/TRIPLE] [TRIPLE] Bionico  course  fried_rice [/TRIPLE] [TRIPLE] Bionico  dishVariation  hornazo [/TRIPLE] [TRIPLE] Bionico  country  United_States [/TRIPLE],5,5,0,5,,,89,dishVariation course country demonym currency,ordering
counterfactual,results/ordering/counterfactual_ordering.json,90,[TRIPLE] Konin  timeZone  UTC+05:00 [/TRIPLE],1,1,0,1,,,90,timeZone,ordering
counterfactual,results/ordering/counterfactual_ordering.json,91,[TRIPLE] Tell_No_One  distributor  Relevant_Film [/TRIPLE] [TRIPLE] China_Merchants_Port  type  intercommunale [/TRIPLE] [TRIPLE] Tell_No_One  distributor  China_Merchants_Port [/TRIPLE],3,3,0,3,,,91,distributor distributor type,ordering
counterfactual,results/ordering/counterfactual_ordering.json,92,[TRIPLE] Pope_Theodosius_II_of_Alexandria  nationality  Ecuadorians [/TRIPLE],1,1,0,1,,,92,nationality,ordering
counterfactual,results/ordering/counterfactual_ordering.json,93,[TRIPLE] Tomb_of_National_Heroes  established  2000 [/TRIPLE] [TRIPLE] Tomb_of_National_Heroes  location  Las_Animas_County [/TRIPLE] [TRIPLE] Las_Animas_County  hasToItsSouthwest  Garrett_County [/TRIPLE] [TRIPLE] Tomb_of_National_Heroes  category  Contributing_property [/TRIPLE],4,4,0,4,,,93,established category location hasToItsSouthwest,ordering
counterfactual,results/ordering/counterfactual_ordering.json,94,[TRIPLE] Mermaid_(Train_song)  releaseDate  2006-09-06 [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  precededBy  School_of_Applied_Arts_in_Stuttgart [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Jarosław_Rodzewicz [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  runtime  21000 [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Systems_in_Blue [/TRIPLE],5,2,3,4,writer | runtime | writer,Mermaid_(Train_song) writer Jarosław_Rodzewicz || Mermaid_(Train_song) runtime 21000 || Mermaid_(Train_song) writer Systems_in_Blue,94,precededBy releaseDate timeruntime author,ordering
counterfactual,results/ordering/counterfactual_ordering.json,95,[TRIPLE] Carlão  isPartOf  Jalisco [/TRIPLE] [TRIPLE] Jalisco  leader  Friedrich_Hayek [/TRIPLE],2,2,0,2,,,95,isPartOf leader,ordering
counterfactual,results/ordering/counterfactual_ordering.json,96,[TRIPLE] United_States  currency  Aargau_frank [/TRIPLE] [TRIPLE] Bionico  course  cold_borscht [/TRIPLE] [TRIPLE] Bionico  mainIngredient  Spanish_fricco [/TRIPLE] [TRIPLE] Bionico  country  United_States [/TRIPLE],4,4,0,4,,,96,course country mainIngredient currency,ordering
counterfactual,results/ordering/counterfactual_ordering.json,97,[TRIPLE] Jorge_Luis_Borges  professionalField  Germ_line_theory [/TRIPLE],1,1,0,1,,,97,professionalField,ordering
counterfactual,results/ordering/counterfactual_ordering.json,98,[TRIPLE] Blaise_Pascal_University_(Clermont_II)  country  United_States [/TRIPLE] [TRIPLE] United_States  leader  Zdeněk_Fiala [/TRIPLE],2,2,0,2,,,98,country leader,ordering
counterfactual,results/ordering/counterfactual_ordering.json,99,[TRIPLE] Benoît_Potier  birthPlace  Yunnan [/TRIPLE],1,1,0,1,,,99,birthPlace,ordering
counterfactual,results/ordering/counterfactual_ordering.json,100,[TRIPLE] Franck_Ribéry  knownFor  Pythagorean_theorem [/TRIPLE] [TRIPLE] Franck_Ribéry  birthName  Bart_Somers [/TRIPLE] [TRIPLE] Franck_Ribéry  almaMater  Ajou_University [/TRIPLE],3,3,0,3,,,100,birthName almaMater knownFor,ordering
counterfactual,results/ordering/counterfactual_ordering.json,101,[TRIPLE] Sebastián_Piñera  professionalField  Mathematical_optimization [/TRIPLE] [TRIPLE] Sebastián_Piñera  almaMater  University_of_Tübingen [/TRIPLE],2,2,0,2,,,101,almaMater professionalField,ordering
counterfactual,results/ordering/counterfactual_ordering.json,102,[TRIPLE] Bommalattam  producer  Helen_Aitchison [/TRIPLE],1,1,0,1,,,102,producer,ordering
counterfactual,results/ordering/counterfactual_ordering.json,103,[TRIPLE] Helmut_Kohl  genre  music_of_Poland [/TRIPLE] [TRIPLE] Helmut_Kohl  associatedBand/associatedMusicalArtist  Abdoulaye_Keita [/TRIPLE],2,2,0,2,,,103,genre associatedBand/associatedMusicalArtist,ordering
counterfactual,results/ordering/counterfactual_ordering.json,104,[TRIPLE] Carl_Junker  genre  acousmatic_music [/TRIPLE] [TRIPLE] Carl_Junker  origin  Israel [/TRIPLE] [TRIPLE] Carl_Junker  associatedBand/associatedMusicalArtist  02:36 [/TRIPLE] [TRIPLE] Carl_Junker  instrument  Electric_guitar [/TRIPLE],4,4,0,4,,,104,origin associatedBand/associatedMusicalArtist genre instrument,ordering
counterfactual,results/ordering/counterfactual_ordering.json,105,[TRIPLE] ASRock  city  Haus_des_Rundfunks [/TRIPLE] [TRIPLE] Within_These_Walls  starring  Taichang_Emperor [/TRIPLE] [TRIPLE] Within_These_Walls  creator  Roberto_Saviano [/TRIPLE] [TRIPLE] Within_These_Walls  broadcastedBy  ASRock [/TRIPLE] [TRIPLE] Within_These_Walls  firstAired  1987-08-25 [/TRIPLE],5,5,0,5,,,105,city broadcastedBy firstAired creator starring,ordering
counterfactual,results/ordering/counterfactual_ordering.json,106,"[TRIPLE] China_Merchants_Bank_Building  architect  Bruce_Matthews [/TRIPLE] [TRIPLE] China_Merchants_Bank_Building  address  11_Diagonal_Street [/TRIPLE] [TRIPLE] China_Merchants_Bank_Building  buildingStartDate  ""1923-11-18"" [/TRIPLE] [TRIPLE] China_Merchants_Bank_Building  currentTenants  Deakin_Business_School [/TRIPLE] [TRIPLE] China_Merchants_Bank_Building  location  Charlottesville [/TRIPLE] [TRIPLE] Deakin_Business_School  country  Brazil [/TRIPLE]",6,6,0,6,,,106,location country currentTenants architect buildingStartDate address,ordering
counterfactual,results/ordering/counterfactual_ordering.json,107,"[TRIPLE] Jeoldu-san  nativeName  ""Asa_Gigante_''"" [/TRIPLE] [TRIPLE] Jeoldu-san  location  United_States [/TRIPLE]",2,2,0,2,,,107,location nativeName,ordering
counterfactual,results/ordering/counterfactual_ordering.json,108,[TRIPLE] intuitive_music  musicSubgenre  Indie_pop [/TRIPLE],1,1,0,1,,,108,musicSubgenre,ordering
counterfactual,results/ordering/counterfactual_ordering.json,109,[TRIPLE] Tapio_Räisänen  birthPlace  Saint_Petersburg [/TRIPLE] [TRIPLE] Tapio_Räisänen  birthDate  1944-07-28 [/TRIPLE] [TRIPLE] Tapio_Räisänen  knownFor  Löwenheim–Skolem_theorem [/TRIPLE] [TRIPLE] Tapio_Räisänen  birthName  Bruce_Willis [/TRIPLE] [TRIPLE] Tapio_Räisänen  almaMater  James_Madison_University [/TRIPLE],5,5,0,5,,,109,birthName birthPlace birthDate almaMater knownFor,ordering
counterfactual,results/ordering/counterfactual_ordering.json,110,[TRIPLE] Love_in_the_Time_of_Science  starring  Bourvil [/TRIPLE] [TRIPLE] Love_in_the_Time_of_Science  gross  1249.6 [/TRIPLE],2,2,0,2,,,110,starring gross,ordering
counterfactual,results/ordering/counterfactual_ordering.json,111,[TRIPLE] Monument_of_Alexander_III  established  2000 [/TRIPLE] [TRIPLE] Monument_of_Alexander_III  location  Cheyenne_County [/TRIPLE] [TRIPLE] Monument_of_Alexander_III  category  Contributing_property [/TRIPLE] [TRIPLE] Cheyenne_County  hasToItsNorth  Cumberland_County_Pennsylvania [/TRIPLE] [TRIPLE] Monument_of_Alexander_III  country  France [/TRIPLE],5,5,0,5,,,111,established location country category hasToItsNorth,ordering
counterfactual,results/ordering/counterfactual_ordering.json,112,[TRIPLE] CCM  city  Maison_de_la_Radio_(Strasbourg) [/TRIPLE] [TRIPLE] Doctor_Who  starring  Neil_Armstrong [/TRIPLE] [TRIPLE] Doctor_Who  lastAired  2006-09-06 [/TRIPLE] [TRIPLE] Doctor_Who  broadcastedBy  CCM [/TRIPLE],4,4,0,4,,,112,starring broadcastedBy city lastAired,ordering
counterfactual,results/ordering/counterfactual_ordering.json,113,[TRIPLE] The_Twilight_Saga:_Breaking_Dawn_–_Part_2  director  Philip_the_Arab [/TRIPLE] [TRIPLE] Sandro_Pertini  deathYear  2000-01-01 [/TRIPLE] [TRIPLE] Philip_the_Arab  activeYearsStartYear  1989-01-01 [/TRIPLE] [TRIPLE] The_Twilight_Saga:_Breaking_Dawn_–_Part_2  writer  Kurt_Georg_Kiesinger [/TRIPLE] [TRIPLE] The_Twilight_Saga:_Breaking_Dawn_–_Part_2  writer  Sandro_Pertini [/TRIPLE],5,3,2,5,writer | writer,The_Twilight_Saga:_Breaking_Dawn_–_Part_2 writer Kurt_Georg_Kiesinger || The_Twilight_Saga:_Breaking_Dawn_–_Part_2 writer Sandro_Pertini,113,activeYearsStartYear director activeYearsEndYear author deathYear,ordering
counterfactual,results/ordering/counterfactual_ordering.json,114,[TRIPLE] New_Scotland_Yard  creator  Amund_Bjørklund [/TRIPLE] [TRIPLE] New_Scotland_Yard  broadcastedBy  CD-adapco [/TRIPLE],2,2,0,2,,,114,creator broadcastedBy,ordering
counterfactual,results/ordering/counterfactual_ordering.json,115,[TRIPLE] Tychy  leaderTitle  Djibouti_Ports_and_Free_Zones_Authority [/TRIPLE],1,1,0,1,,,115,leaderTitle,ordering
counterfactual,results/ordering/counterfactual_ordering.json,116,[TRIPLE] Maccabi_Petah_Tikva_F.C.  postalCode  hypothetical_protein_Caur_2793 [/TRIPLE],1,1,0,1,,,116,postalCode,ordering
counterfactual,results/ordering/counterfactual_ordering.json,117,[TRIPLE] SSAB  location  Turkey [/TRIPLE] [TRIPLE] SSAB  product  dopant [/TRIPLE] [TRIPLE] SSAB  industry  Pharmaceuticals [/TRIPLE] [TRIPLE] SSAB  keyPerson  urban_planner [/TRIPLE] [TRIPLE] SSAB  foundingDate  1892-01-03 [/TRIPLE] [TRIPLE] SSAB  type  S.A._(corporation) [/TRIPLE] [TRIPLE] SSAB  numberOfEmployees  418476000000.0 [/TRIPLE],7,5,2,5,industry | type,SSAB industry Pharmaceuticals || SSAB type S.A._(corporation),117,keyPerson location foundingDate numberOfEmployees product,ordering
counterfactual,results/ordering/counterfactual_ordering.json,118,"[TRIPLE] Jack_Brabham  birthDate  ""1923-11-18"" [/TRIPLE] [TRIPLE] Jack_Brabham  youthclub  Lewisham_Borough_F.C. [/TRIPLE] [TRIPLE] Lewisham_Borough_F.C.  ground  Parc_Olympique_Lyonnais [/TRIPLE]",3,3,0,3,,,118,birthDate youthclub ground,ordering
counterfactual,results/ordering/counterfactual_ordering.json,119,[TRIPLE] Kelzang_Gyatso  birthPlace  Shandong [/TRIPLE] [TRIPLE] Kelzang_Gyatso  nationality  Israel [/TRIPLE] [TRIPLE] Kelzang_Gyatso  birthDate  1994-06-14 [/TRIPLE],3,3,0,3,,,119,nationality birthPlace birthDate,ordering
counterfactual,results/ordering/counterfactual_ordering.json,120,[TRIPLE] United_States  demonym  Zdebel [/TRIPLE],1,1,0,1,,,120,demonym,ordering
counterfactual,results/ordering/counterfactual_ordering.json,121,[TRIPLE] Aliens_vs_Avatars  starring  Fernando_César_de_Souza [/TRIPLE] [TRIPLE] Aliens_vs_Avatars  writer  Luc_Van_den_Brande [/TRIPLE] [TRIPLE] Aliens_vs_Avatars  runtime  282838.0 [/TRIPLE],3,2,1,3,writer,Aliens_vs_Avatars writer Luc_Van_den_Brande,121,starring author runtime,ordering
counterfactual,results/ordering/counterfactual_ordering.json,122,[TRIPLE] Charisma  writer  Coco_Austin [/TRIPLE] [TRIPLE] Coco_Austin  deathDate  1944-07-28 [/TRIPLE] [TRIPLE] Charisma  director  Trygve_Braarud [/TRIPLE] [TRIPLE] Trygve_Braarud  birthYear  1898 [/TRIPLE],4,3,1,4,writer,Charisma writer Coco_Austin,122,birthYear director author deathDate,ordering
counterfactual,results/ordering/counterfactual_ordering.json,123,[TRIPLE] Les_Chansons_en_or  starring  Isaac_Newton [/TRIPLE] [TRIPLE] Les_Chansons_en_or  cinematography  Erik_Kynard [/TRIPLE],2,2,0,2,,,123,starring cinematography,ordering
counterfactual,results/ordering/counterfactual_ordering.json,124,[TRIPLE] Wilhelm_von_Wedell  birthDate  1929-06-11 [/TRIPLE] [TRIPLE] Wilhelm_von_Wedell  almaMater  Sejong_University [/TRIPLE] [TRIPLE] Wilhelm_von_Wedell  deathDate  1964-10-13 [/TRIPLE],3,3,0,3,,,124,birthDate almaMater deathDate,ordering
counterfactual,results/ordering/counterfactual_ordering.json,125,"[TRIPLE] Alexander_and_Baldwin  foundingDate  ""30_March_2007"" [/TRIPLE] [TRIPLE] Alexander_and_Baldwin  type  non-governmental_organization [/TRIPLE]",2,1,1,1,type,Alexander_and_Baldwin type non-governmental_organization,125,foundingDate,ordering
counterfactual,results/ordering/counterfactual_ordering.json,126,[TRIPLE] Jochen_Rindt  birthYear  1651 [/TRIPLE] [TRIPLE] Jochen_Rindt  debutTeam  Indianapolis_Colts [/TRIPLE],2,2,0,2,,,126,birthYear debutTeam,ordering
counterfactual,results/ordering/counterfactual_ordering.json,127,[TRIPLE] Matchstick_Men  literaryGenre  weird_fiction [/TRIPLE],1,1,0,1,,,127,literaryGenre,ordering
counterfactual,results/ordering/counterfactual_ordering.json,128,[TRIPLE] André-Marie_Ampère  spouse  Benoît_Potier [/TRIPLE] [TRIPLE] André-Marie_Ampère  deathPlace  Mexico [/TRIPLE] [TRIPLE] Mexico  ethnicGroup  Iranian_Azerbaijanis [/TRIPLE],3,3,0,3,,,128,spouse deathPlace ethnicGroup,ordering
counterfactual,results/ordering/counterfactual_ordering.json,129,[TRIPLE] Harbaville_Triptych  established  2000 [/TRIPLE] [TRIPLE] Harbaville_Triptych  location  Garfield_County [/TRIPLE] [TRIPLE] Garfield_County  hasToItsSouthwest  Worcester_County [/TRIPLE] [TRIPLE] Harbaville_Triptych  municipality  Brookhaven [/TRIPLE] [TRIPLE] Harbaville_Triptych  category  Contributing_property [/TRIPLE],5,5,0,5,,,129,municipality location established category hasToItsSouthwest,ordering
counterfactual,results/ordering/counterfactual_ordering.json,130,[TRIPLE] A_Nightingale_Sang_in_Berkeley_Square  director  Lyndon_B._Johnson [/TRIPLE] [TRIPLE] A_Nightingale_Sang_in_Berkeley_Square  writer  Lyndon_B._Johnson [/TRIPLE] [TRIPLE] A_Nightingale_Sang_in_Berkeley_Square  producer  This'll_Be_My_Year [/TRIPLE],3,1,2,2,writer | producer,A_Nightingale_Sang_in_Berkeley_Square writer Lyndon_B._Johnson || A_Nightingale_Sang_in_Berkeley_Square producer This'll_Be_My_Year,130,director creator,ordering
counterfactual,results/ordering/counterfactual_ordering.json,131,[TRIPLE] Aquarium_Berlin  architect  Freddie_Mercury [/TRIPLE] [TRIPLE] Aquarium_Berlin  address  108_St_Georges_Terrace [/TRIPLE] [TRIPLE] Aquarium_Berlin  currentTenants  Indian_Institute_of_Management_Ahmedabad [/TRIPLE] [TRIPLE] Aquarium_Berlin  location  Michigan [/TRIPLE] [TRIPLE] Aquarium_Berlin  owner  Indiana_University_Bloomington [/TRIPLE],5,5,0,5,,,131,architect location owner currentTenants address,ordering
counterfactual,results/ordering/counterfactual_ordering.json,132,[TRIPLE] In_Keeping_Secrets_of_Silent_Earth:_3  runtime  1439.0 [/TRIPLE] [TRIPLE] In_Keeping_Secrets_of_Silent_Earth:_3  director  Anne_Moreau-Vagnon [/TRIPLE] [TRIPLE] In_Keeping_Secrets_of_Silent_Earth:_3  starring  Jan_Vapaavuori [/TRIPLE],3,3,0,3,,,132,starring director runtime,ordering
counterfactual,results/ordering/counterfactual_ordering.json,133,[TRIPLE] Mexico  populationDensity  2000000.0 [/TRIPLE],1,1,0,1,,,133,populationDensity,ordering
