added_predicates,comparison_basis,dataset,file,idx,num_added_triples,num_matched_predicates,num_matched_source_triples,num_omitted_triples,num_predicted_predicates,num_source_triples,omitted_predicates,omitted_triples,position,pred,source_input,task,triple_set_id
,webnlg17_input,factual,results/ordering/factual_ordering.json,59,0,4,4,0,4,4,,,59,orbitalPeriod discoverer discovered apoapsis,[TRIPLE] 1147_Stavropolis  apoapsis  418476000000.0 [/TRIPLE] [TRIPLE] 1147_Stavropolis  orbitalPeriod  1249.6 [/TRIPLE] [TRIPLE] 1147_Stavropolis  discoverer  Grigory_Neujmin [/TRIPLE] [TRIPLE] 1147_Stavropolis  discovered  1929-06-11 [/TRIPLE],ordering,59
,webnlg17_input,factual,results/ordering/factual_ordering.json,60,0,4,4,0,4,4,,,60,country leaderTitle elevationAboveTheSeaLevel utcOffset,[TRIPLE] Ciudad_Ayala  utcOffset  −6 [/TRIPLE] [TRIPLE] Ciudad_Ayala  leaderTitle  Governator [/TRIPLE] [TRIPLE] Ciudad_Ayala  country  Mexico [/TRIPLE] [TRIPLE] Ciudad_Ayala  elevationAboveTheSeaLevel  1147.0 [/TRIPLE],ordering,60
,webnlg17_input,factual,results/ordering/factual_ordering.json,61,0,2,2,0,2,2,,,61,isPartOf utcOffset,[TRIPLE] Ciudad_Ayala  utcOffset  −6 [/TRIPLE] [TRIPLE] Ciudad_Ayala  isPartOf  Morelos [/TRIPLE],ordering,61
,webnlg17_input,factual,results/ordering/factual_ordering.json,62,0,1,1,0,1,1,,,62,spouse,[TRIPLE] Lady_Anne_Monson  spouse  George_Monson [/TRIPLE],ordering,62
,webnlg17_input,factual,results/ordering/factual_ordering.json,63,0,4,4,0,4,4,,,63,fullName numberOfMembers league champions,"[TRIPLE] Agremiação_Sportiva_Arapiraquense  league  Campeonato_Brasileiro_Série_C [/TRIPLE] [TRIPLE] Campeonato_Brasileiro_Série_C  champions  Vila_Nova_Futebol_Clube [/TRIPLE] [TRIPLE] Agremiação_Sportiva_Arapiraquense  numberOfMembers  17000 [/TRIPLE] [TRIPLE] Agremiação_Sportiva_Arapiraquense  fullName  ""Agremiação Sportiva Arapiraquense"" [/TRIPLE]",ordering,63
,webnlg17_input,factual,results/ordering/factual_ordering.json,64,0,3,3,0,3,3,,,64,course region country,[TRIPLE] Bionico  course  Dessert [/TRIPLE] [TRIPLE] Bionico  region  Jalisco [/TRIPLE] [TRIPLE] Bionico  country  Mexico [/TRIPLE],ordering,64
recordIn,webnlg17_input,factual,results/ordering/factual_ordering.json,65,1,2,2,2,3,4,producer | recordedIn,"Bootleg_Series_Volume_1:_The_Quine_Tapes producer The_Velvet_Underground || Bootleg_Series_Volume_1:_The_Quine_Tapes recordedIn St._Louis,_Missouri",65,genre recordedIn recordIn,"[TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  producer  The_Velvet_Underground [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  recordedIn  United_States [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  recordedIn  St._Louis,_Missouri [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  genre  Rock_music [/TRIPLE]",ordering,65
,webnlg17_input,factual,results/ordering/factual_ordering.json,66,0,1,1,0,1,1,,,66,utcOffset,"[TRIPLE] Gdynia,_Poland  utcOffset  +2 [/TRIPLE]",ordering,66
,webnlg17_input,factual,results/ordering/factual_ordering.json,67,0,2,2,0,2,2,,,67,associatedBand/associatedMusicalArtist artist,[TRIPLE] Nord_(Year_of_No_Light_album)  artist  Year_of_No_Light [/TRIPLE] [TRIPLE] Year_of_No_Light  associatedBand/associatedMusicalArtist  Monarch_(band) [/TRIPLE],ordering,67
,webnlg17_input,factual,results/ordering/factual_ordering.json,68,0,3,3,0,3,3,,,68,birthPlace isPartOf mission,[TRIPLE] Nie_Haisheng  birthPlace  Zaoyang [/TRIPLE] [TRIPLE] Nie_Haisheng  mission  Shenzhou_6 [/TRIPLE] [TRIPLE] Zaoyang  isPartOf  Hubei [/TRIPLE],ordering,68
,webnlg17_input,factual,results/ordering/factual_ordering.json,69,0,3,3,0,3,3,,,69,height youthclub ground,[TRIPLE] Aleksandr_Prudnikov  height  185.0 (centimetres) [/TRIPLE] [TRIPLE] Aleksandr_Prudnikov  youthclub  FC_Spartak_Moscow [/TRIPLE] [TRIPLE] FC_Spartak_Moscow  ground  Otkrytiye_Arena [/TRIPLE],ordering,69
,webnlg17_input,factual,results/ordering/factual_ordering.json,70,0,3,3,0,3,3,,,70,assembly assembly productionEndYear,[TRIPLE] Pontiac_Rageous  assembly  Michigan [/TRIPLE] [TRIPLE] Pontiac_Rageous  assembly  Detroit [/TRIPLE] [TRIPLE] Pontiac_Rageous  productionEndYear  1997 [/TRIPLE],ordering,70
,webnlg17_input,factual,results/ordering/factual_ordering.json,71,0,1,1,0,1,1,,,71,areaTotal,[TRIPLE] Detroit  areaTotal  370.03 [/TRIPLE],ordering,71
,webnlg17_input,factual,results/ordering/factual_ordering.json,72,0,4,4,0,4,4,,,72,director musicComposer releaseDate runtime,[TRIPLE] English_Without_Tears  runtime  89.0 [/TRIPLE] [TRIPLE] English_Without_Tears  musicComposer  Nicholas_Brodszky [/TRIPLE] [TRIPLE] English_Without_Tears  releaseDate  1944-07-28 [/TRIPLE] [TRIPLE] English_Without_Tears  director  Harold_French [/TRIPLE],ordering,72
,webnlg17_input,factual,results/ordering/factual_ordering.json,73,0,1,1,0,1,1,,,73,location,[TRIPLE] GMA_New_Media  location  GMA_Network_Center [/TRIPLE],ordering,73
,webnlg17_input,factual,results/ordering/factual_ordering.json,74,0,1,1,0,1,1,,,74,professionalField,[TRIPLE] Olga_Bondareva  professionalField  Economics [/TRIPLE],ordering,74
,webnlg17_input,factual,results/ordering/factual_ordering.json,75,0,1,1,0,1,1,,,75,musicComposer,[TRIPLE] English_Without_Tears  musicComposer  Nicholas_Brodszky [/TRIPLE],ordering,75
,webnlg17_input,factual,results/ordering/factual_ordering.json,76,0,5,5,0,5,5,,,76,broadcastedBy city lastAired creator starring,"[TRIPLE] BBC  city  Broadcasting_House [/TRIPLE] [TRIPLE] Bananaman  starring  Bill_Oddie [/TRIPLE] [TRIPLE] Bananaman  creator  Steve_Bright [/TRIPLE] [TRIPLE] Bananaman  lastAired  ""1986-04-15"" [/TRIPLE] [TRIPLE] Bananaman  broadcastedBy  BBC [/TRIPLE]",ordering,76
,webnlg17_input,factual,results/ordering/factual_ordering.json,77,0,2,2,0,2,2,,,77,builder buildDate,"[TRIPLE] ALCO_RS-3  buildDate  ""May 1950 - August 1956"" [/TRIPLE] [TRIPLE] ALCO_RS-3  builder  Montreal_Locomotive_Works [/TRIPLE]",ordering,77
,webnlg17_input,factual,results/ordering/factual_ordering.json,78,0,3,3,0,3,3,,,78,numberOfMembers league champions,[TRIPLE] Agremiação_Sportiva_Arapiraquense  league  Campeonato_Brasileiro_Série_C [/TRIPLE] [TRIPLE] Campeonato_Brasileiro_Série_C  champions  Vila_Nova_Futebol_Clube [/TRIPLE] [TRIPLE] Agremiação_Sportiva_Arapiraquense  numberOfMembers  17000 [/TRIPLE],ordering,78
,webnlg17_input,factual,results/ordering/factual_ordering.json,79,0,1,1,0,1,1,,,79,starring,[TRIPLE] It's_Great_to_Be_Young_(1956_film)  starring  Cecil_Parker [/TRIPLE],ordering,79
,webnlg17_input,factual,results/ordering/factual_ordering.json,80,0,1,1,0,1,1,,,80,director,[TRIPLE] Super_Capers  director  Ray_Griggs_(director) [/TRIPLE],ordering,80
,webnlg17_input,factual,results/ordering/factual_ordering.json,81,0,4,4,3,4,7,producer | artist | genre,Nord_(Year_of_No_Light_album) producer Year_of_No_Light || Nord_(Year_of_No_Light_album) artist Year_of_No_Light || Nord_(Year_of_No_Light_album) genre Post-metal,81,genre followedBy recordLabel releaseDate,[TRIPLE] Nord_(Year_of_No_Light_album)  releaseDate  2006-09-06 [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  followedBy  Live_at_Roadburn_2008_(Year_of_No_Light_album) [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  genre  Sludge_metal [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  producer  Year_of_No_Light [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  artist  Year_of_No_Light [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  genre  Post-metal [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  recordLabel  Crucial_Blast [/TRIPLE],ordering,81
production_team,webnlg17_input,factual,results/ordering/factual_ordering.json,82,1,2,2,2,3,4,certification | producer,Imagine_(John_Lennon_song) certification FIMI || Mermaid_(Train_song) producer Espionage_(production_team),82,followedBy musicalArtist production_team,[TRIPLE] Mermaid_(Train_song)  followedBy  Imagine_(John_Lennon_song) [/TRIPLE] [TRIPLE] Imagine_(John_Lennon_song)  certification  FIMI [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  producer  Espionage_(production_team) [/TRIPLE] [TRIPLE] Imagine_(John_Lennon_song)  musicalArtist  John_Lennon [/TRIPLE],ordering,82
,webnlg17_input,factual,results/ordering/factual_ordering.json,83,0,4,4,0,4,4,,,83,operatingOrganisation elevationAboveTheSeaLevel runwayName runwayLength,"[TRIPLE] Adolfo_Suárez_Madrid–Barajas_Airport  operatingOrganisation  ENAIRE [/TRIPLE] [TRIPLE] Adolfo_Suárez_Madrid–Barajas_Airport  runwayLength  3500.0 [/TRIPLE] [TRIPLE] Adolfo_Suárez_Madrid–Barajas_Airport  elevationAboveTheSeaLevel  610.0 [/TRIPLE] [TRIPLE] Adolfo_Suárez_Madrid–Barajas_Airport  runwayName  ""14L/32R"" [/TRIPLE]",ordering,83
,webnlg17_input,factual,results/ordering/factual_ordering.json,84,0,1,1,0,1,1,,,84,genre,[TRIPLE] Expect_a_Miracle  genre  Easy_listening [/TRIPLE],ordering,84
,webnlg17_input,factual,results/ordering/factual_ordering.json,85,0,2,2,0,2,2,,,85,nationality ethnicGroup,[TRIPLE] Liselotte_Grschebina  nationality  Israel [/TRIPLE] [TRIPLE] Israel  ethnicGroup  Arab_citizens_of_Israel [/TRIPLE],ordering,85
,webnlg17_input,factual,results/ordering/factual_ordering.json,86,0,1,1,0,1,1,,,86,followedBy,[TRIPLE] Squeeze_(The_Velvet_Underground_album)  followedBy  1969:_The_Velvet_Underground_Live [/TRIPLE],ordering,86
,webnlg17_input,factual,results/ordering/factual_ordering.json,87,0,2,2,0,2,2,,,87,completionDate owner,[TRIPLE] Alan_B._Miller_Hall  completionDate  2009-06-01 [/TRIPLE] [TRIPLE] Alan_B._Miller_Hall  owner  College_of_William_&_Mary [/TRIPLE],ordering,87
recordIn | recordLength,webnlg17_input,factual,results/ordering/factual_ordering.json,88,2,1,1,4,3,5,artist | producer | runtime | recordedIn,Bootleg_Series_Volume_1:_The_Quine_Tapes artist The_Velvet_Underground || Bootleg_Series_Volume_1:_The_Quine_Tapes producer The_Velvet_Underground || Bootleg_Series_Volume_1:_The_Quine_Tapes runtime 230.05 || Bootleg_Series_Volume_1:_The_Quine_Tapes recordedIn United_States,88,genre recordIn recordLength,[TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  artist  The_Velvet_Underground [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  producer  The_Velvet_Underground [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  runtime  230.05 [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  recordedIn  United_States [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  genre  Rock_music [/TRIPLE],ordering,88
,webnlg17_input,factual,results/ordering/factual_ordering.json,89,0,5,5,0,5,5,,,89,course country dishVariation currency demonym,[TRIPLE] Mexico  currency  Mexican_peso [/TRIPLE] [TRIPLE] Mexico  demonym  Mexicans [/TRIPLE] [TRIPLE] Bionico  course  Dessert [/TRIPLE] [TRIPLE] Bionico  dishVariation  Honey [/TRIPLE] [TRIPLE] Bionico  country  Mexico [/TRIPLE],ordering,89
,webnlg17_input,factual,results/ordering/factual_ordering.json,90,0,1,1,0,1,1,,,90,timeZone,"[TRIPLE] Gdynia,_Poland  timeZone  Central_European_Summer_Time [/TRIPLE]",ordering,90
,webnlg17_input,factual,results/ordering/factual_ordering.json,91,0,3,3,0,3,3,,,91,distributor distributor type,[TRIPLE] Super_Capers  distributor  Roadside_Attractions [/TRIPLE] [TRIPLE] Lionsgate  type  Public_company [/TRIPLE] [TRIPLE] Super_Capers  distributor  Lionsgate [/TRIPLE],ordering,91
,webnlg17_input,factual,results/ordering/factual_ordering.json,92,0,1,1,0,1,1,,,92,nationality,[TRIPLE] Nurhan_Atasoy  nationality  Turkish_people [/TRIPLE],ordering,92
,webnlg17_input,factual,results/ordering/factual_ordering.json,93,0,4,4,0,4,4,,,93,established category location hasToItsSouthwest,"[TRIPLE] 11th_Mississippi_Infantry_Monument  established  2000 [/TRIPLE] [TRIPLE] 11th_Mississippi_Infantry_Monument  location  Adams_County,_Pennsylvania [/TRIPLE] [TRIPLE] Adams_County,_Pennsylvania  hasToItsSouthwest  Frederick_County,_Maryland [/TRIPLE] [TRIPLE] 11th_Mississippi_Infantry_Monument  category  Contributing_property [/TRIPLE]",ordering,93
author | precededBy | launchDate | time,webnlg17_input,factual,results/ordering/factual_ordering.json,94,4,1,1,4,5,5,releaseDate | writer | runtime | writer,Mermaid_(Train_song) releaseDate 2012-12-27 || Mermaid_(Train_song) writer Espen_Lind || Mermaid_(Train_song) runtime 3.16 || Mermaid_(Train_song) writer Amund_Bjørklund,94,precededBy author precededBy launchDate time,[TRIPLE] Mermaid_(Train_song)  releaseDate  2012-12-27 [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  precededBy  This'll_Be_My_Year [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Espen_Lind [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  runtime  3.16 [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Amund_Bjørklund [/TRIPLE],ordering,94
,webnlg17_input,factual,results/ordering/factual_ordering.json,95,0,2,2,0,2,2,,,95,isPartOf leader,[TRIPLE] Ciudad_Ayala  isPartOf  Morelos [/TRIPLE] [TRIPLE] Morelos  leader  Graco_Ramírez [/TRIPLE],ordering,95
mainIngredients,webnlg17_input,factual,results/ordering/factual_ordering.json,96,1,3,3,1,4,4,mainIngredient,"Bionico mainIngredient ""Chopped Fruits, Sour Cream, Condensed Milk, Granola, Shredded Coconut, Raisins""",96,course country mainIngredients currency,"[TRIPLE] Mexico  currency  Mexican_peso [/TRIPLE] [TRIPLE] Bionico  course  Dessert [/TRIPLE] [TRIPLE] Bionico  mainIngredient  ""Chopped Fruits, Sour Cream, Condensed Milk, Granola, Shredded Coconut, Raisins"" [/TRIPLE] [TRIPLE] Bionico  country  Mexico [/TRIPLE]",ordering,96
,webnlg17_input,factual,results/ordering/factual_ordering.json,97,0,1,1,0,1,1,,,97,professionalField,[TRIPLE] Brandon_Carter  professionalField  General_relativity [/TRIPLE],ordering,97
,webnlg17_input,factual,results/ordering/factual_ordering.json,98,0,2,2,0,2,2,,,98,country leader,[TRIPLE] University_of_Burgundy  country  France [/TRIPLE] [TRIPLE] France  leader  Claude_Bartolone [/TRIPLE],ordering,98
,webnlg17_input,factual,results/ordering/factual_ordering.json,99,0,1,1,0,1,1,,,99,birthPlace,[TRIPLE] Nie_Haisheng  birthPlace  Hubei [/TRIPLE],ordering,99
,webnlg17_input,factual,results/ordering/factual_ordering.json,100,0,3,3,0,3,3,,,100,birthName almaMater knownFor,"[TRIPLE] Olga_Bondareva  knownFor  Bondareva–Shapley_theorem [/TRIPLE] [TRIPLE] Olga_Bondareva  birthName  ""Olga Nikolaevna Bondareva"" [/TRIPLE] [TRIPLE] Olga_Bondareva  almaMater  Leningrad_State_University [/TRIPLE]",ordering,100
profession,webnlg17_input,factual,results/ordering/factual_ordering.json,101,1,1,1,1,2,2,professionalField,Darinka_Dentcheva professionalField Mathematical_optimization,101,almaMater profession,[TRIPLE] Darinka_Dentcheva  professionalField  Mathematical_optimization [/TRIPLE] [TRIPLE] Darinka_Dentcheva  almaMater  Humboldt_University [/TRIPLE],ordering,101
,webnlg17_input,factual,results/ordering/factual_ordering.json,102,0,1,1,0,1,1,,,102,producer,[TRIPLE] English_Without_Tears  producer  Anatole_de_Grunwald [/TRIPLE],ordering,102
,webnlg17_input,factual,results/ordering/factual_ordering.json,103,0,2,2,0,2,2,,,103,genre associatedBand/associatedMusicalArtist,"[TRIPLE] Andrew_Rayel  genre  Trance_music [/TRIPLE] [TRIPLE] Andrew_Rayel  associatedBand/associatedMusicalArtist  ""Armin Van Buuren, Bobina, Mark Sixma, Jonathan Mendelsohn, Christian Burns, Jwaydan, Alexander Popov, Jano, Alexandre Bergheau, Jonny Rose, Sylvia Tosun, Lira Yin, Alexandra Badoi"" [/TRIPLE]",ordering,103
,webnlg17_input,factual,results/ordering/factual_ordering.json,104,0,4,4,0,4,4,,,104,origin associatedBand/associatedMusicalArtist genre instrument,[TRIPLE] Aaron_Turner  genre  Post-metal [/TRIPLE] [TRIPLE] Aaron_Turner  origin  United_States [/TRIPLE] [TRIPLE] Aaron_Turner  associatedBand/associatedMusicalArtist  Twilight_(band) [/TRIPLE] [TRIPLE] Aaron_Turner  instrument  Electric_guitar [/TRIPLE],ordering,104
,webnlg17_input,factual,results/ordering/factual_ordering.json,105,0,5,5,0,5,5,,,105,broadcastedBy firstAired starring creator city,"[TRIPLE] BBC  city  Broadcasting_House [/TRIPLE] [TRIPLE] Bananaman  starring  Bill_Oddie [/TRIPLE] [TRIPLE] Bananaman  creator  John_Geering [/TRIPLE] [TRIPLE] Bananaman  broadcastedBy  BBC [/TRIPLE] [TRIPLE] Bananaman  firstAired  ""1983-10-03"" [/TRIPLE]",ordering,105
,webnlg17_input,factual,results/ordering/factual_ordering.json,106,0,6,6,0,6,6,,,106,architect buildingStartDate location currentTenants country address,"[TRIPLE] Alan_B._Miller_Hall  architect  Robert_A._M._Stern [/TRIPLE] [TRIPLE] Alan_B._Miller_Hall  address  ""101 Ukrop Way"" [/TRIPLE] [TRIPLE] Alan_B._Miller_Hall  buildingStartDate  ""30 March 2007"" [/TRIPLE] [TRIPLE] Alan_B._Miller_Hall  currentTenants  Mason_School_of_Business [/TRIPLE] [TRIPLE] Alan_B._Miller_Hall  location  Williamsburg,_Virginia [/TRIPLE] [TRIPLE] Mason_School_of_Business  country  United_States [/TRIPLE]",ordering,106
,webnlg17_input,factual,results/ordering/factual_ordering.json,107,0,2,2,0,2,2,,,107,location nativeName,"[TRIPLE] Baku_Turkish_Martyrs'_Memorial  nativeName  ""Türk Şehitleri Anıtı"" [/TRIPLE] [TRIPLE] Baku_Turkish_Martyrs'_Memorial  location  Azerbaijan [/TRIPLE]",ordering,107
,webnlg17_input,factual,results/ordering/factual_ordering.json,108,0,1,1,0,1,1,,,108,musicSubgenre,[TRIPLE] Sludge_metal  musicSubgenre  Southern_sludge [/TRIPLE],ordering,108
,webnlg17_input,factual,results/ordering/factual_ordering.json,109,0,5,5,0,5,5,,,109,birthName birthPlace birthDate almaMater knownFor,"[TRIPLE] Olga_Bondareva  birthPlace  Leningrad,_USSR [/TRIPLE] [TRIPLE] Olga_Bondareva  birthDate  1937-04-27 [/TRIPLE] [TRIPLE] Olga_Bondareva  knownFor  Bondareva–Shapley_theorem [/TRIPLE] [TRIPLE] Olga_Bondareva  birthName  ""Olga Nikolaevna Bondareva"" [/TRIPLE] [TRIPLE] Olga_Bondareva  almaMater  Leningrad_State_University [/TRIPLE]",ordering,109
,webnlg17_input,factual,results/ordering/factual_ordering.json,110,0,2,2,0,2,2,,,110,starring gross,[TRIPLE] It's_Great_to_Be_Young_(1956_film)  starring  John_Mills [/TRIPLE] [TRIPLE] It's_Great_to_Be_Young_(1956_film)  gross  282838.0 [/TRIPLE],ordering,110
,webnlg17_input,factual,results/ordering/factual_ordering.json,111,0,5,5,0,5,5,,,111,established location country category hasToItsNorth,"[TRIPLE] 11th_Mississippi_Infantry_Monument  established  2000 [/TRIPLE] [TRIPLE] 11th_Mississippi_Infantry_Monument  location  Adams_County,_Pennsylvania [/TRIPLE] [TRIPLE] 11th_Mississippi_Infantry_Monument  category  Contributing_property [/TRIPLE] [TRIPLE] Adams_County,_Pennsylvania  hasToItsNorth  Cumberland_County,_Pennsylvania [/TRIPLE] [TRIPLE] 11th_Mississippi_Infantry_Monument  country  ""United States"" [/TRIPLE]",ordering,111
broadcastedBy,webnlg17_input,factual,results/ordering/factual_ordering.json,112,1,4,4,0,5,4,,,112,starring broadcastedBy broadcastedBy lastAired city,"[TRIPLE] BBC  city  Broadcasting_House [/TRIPLE] [TRIPLE] Bananaman  starring  Bill_Oddie [/TRIPLE] [TRIPLE] Bananaman  lastAired  ""1986-04-15"" [/TRIPLE] [TRIPLE] Bananaman  broadcastedBy  BBC [/TRIPLE]",ordering,112
author,webnlg17_input,factual,results/ordering/factual_ordering.json,113,1,3,3,2,4,5,writer | writer,English_Without_Tears writer Anatole_de_Grunwald || English_Without_Tears writer Terence_Rattigan,113,activeYearsStartYear director author deathYear,[TRIPLE] English_Without_Tears  director  Harold_French [/TRIPLE] [TRIPLE] Terence_Rattigan  deathYear  1977-01-01 [/TRIPLE] [TRIPLE] Harold_French  activeYearsStartYear  1920-01-01 [/TRIPLE] [TRIPLE] English_Without_Tears  writer  Anatole_de_Grunwald [/TRIPLE] [TRIPLE] English_Without_Tears  writer  Terence_Rattigan [/TRIPLE],ordering,113
,webnlg17_input,factual,results/ordering/factual_ordering.json,114,0,2,2,0,2,2,,,114,creator broadcastedBy,[TRIPLE] Bananaman  creator  Steve_Bright [/TRIPLE] [TRIPLE] Bananaman  broadcastedBy  BBC [/TRIPLE],ordering,114
,webnlg17_input,factual,results/ordering/factual_ordering.json,115,0,1,1,0,1,1,,,115,leaderTitle,"[TRIPLE] Gdynia,_Poland  leaderTitle  Mayor [/TRIPLE]",ordering,115
,webnlg17_input,factual,results/ordering/factual_ordering.json,116,0,1,1,0,1,1,,,116,postalCode,"[TRIPLE] Darlington  postalCode  ""DL1, DL2, DL3"" [/TRIPLE]",ordering,116
,webnlg17_input,factual,results/ordering/factual_ordering.json,117,0,6,6,1,6,7,type,Hypermarcas type S.A._(corporation),117,location foundingDate numberOfEmployees product industry keyPerson,[TRIPLE] Hypermarcas  location  Brazil [/TRIPLE] [TRIPLE] Hypermarcas  product  Drugs [/TRIPLE] [TRIPLE] Hypermarcas  industry  Pharmaceuticals [/TRIPLE] [TRIPLE] Hypermarcas  keyPerson  CEO [/TRIPLE] [TRIPLE] Hypermarcas  foundingDate  2001-01-01 [/TRIPLE] [TRIPLE] Hypermarcas  type  S.A._(corporation) [/TRIPLE] [TRIPLE] Hypermarcas  numberOfEmployees  10252 [/TRIPLE],ordering,117
,webnlg17_input,factual,results/ordering/factual_ordering.json,118,0,3,3,0,3,3,,,118,birthDate youthclub ground,[TRIPLE] Aleksandr_Prudnikov  birthDate  1989-02-24 [/TRIPLE] [TRIPLE] Aleksandr_Prudnikov  youthclub  FC_Spartak_Moscow [/TRIPLE] [TRIPLE] FC_Spartak_Moscow  ground  Otkrytiye_Arena [/TRIPLE],ordering,118
,webnlg17_input,factual,results/ordering/factual_ordering.json,119,0,3,3,0,3,3,,,119,nationality birthPlace birthDate,[TRIPLE] Nie_Haisheng  birthPlace  Hubei [/TRIPLE] [TRIPLE] Nie_Haisheng  nationality  People's_Republic_of_China [/TRIPLE] [TRIPLE] Nie_Haisheng  birthDate  1964-10-13 [/TRIPLE],ordering,119
