Source,Translation
"The album ""Bootleg Series Volume 1: The Quine Tapes"" was created by The Velvet Underground, who both produced and performed on the recording. The album, which is classified as rock music, has a runtime of approximately 230.05 minutes and was recorded in the United States.",".أنتجت فرقة فيلفيت أندرغراوند ألبوم ""سلسلة التمهيد الحجم 1: أشرطة كوين""، والتي أدت أيضًا التسجيل. الألبوم، الذي يصنف على أنه موسيقى الروك، تبلغ مدته حوالي 230.05 دقيقة، وقد تم تسجيله في الولايات المتحدة"
"Mexico is a country with Mexicans as its citizens. The currency used in Mexico is the Mexicanpeso. Bionico is a dish that originated in Mexico and is categorized as a dessert. A variation of Bionico exists, which is made with honey.",المكسيك هي دولة مواطنوها مكسيكيون. والعملة المستخدمة في المكسيك هي البيزو المكسيكي. البيونيكو هو طبق نشأ في المكسيك ويصنف كحلوى. وهناك نوع من البيونيكو يصنع باستخدام العسل.
"Gdynia, located in Poland, observes Central European Summer Time as its time zone.",.جديينيا، الواقعة في بولندا، تتبع التوقيت الأوروبي المركزي في الصيف كمنطقة زمنية لها
"SuperCapers is distributed by both Roadside Attractions and Lionsgate, with Roadside Attractions and Lionsgate being distributors for SuperCapers. Roadside Attractions is a distributor, and Lionsgate is a public company that also functions as a distributor.","تتولى كل من ""رودسايد أتراكشنز"" و""لايونزغيت"" توزيع فيلم ""سوبركايبرز""، حيث تعمل ""رودسايد أتراكشنز"" و""لايونزغيت"" كموزعين للفيلم. ""رودسايد أتراكشنز"" هي شركة توزيع، في حين أن ""لايونزغيت"" هي شركة عامة تقوم أيضًا بدور الموزع."
Nurhan Atasoy is a Turkish person.,.نورهان أتاسوي شخص تركي
"The 11th Mississippi Infantry Monument was established in the year 2000. It is located in Adams County, Pennsylvania, and is situated to the southwest of Frederick County, Maryland. This monument is categorized as a Contributing Property.",.أقيم نصب مشاة ميسيسيبي الحادي عشر التذكاري في عام 2000. ويقع في مقاطعة آدمز، بنسلفانيا، ويقع جنوب غرب مقاطعة فريدريك، ميريلاند. ويصنف هذا النصب على أنه ملكية مساهمة
"The song ""Mermaid"" by Train, released on December 27, 2012, was preceded in the band's discography by ""This'll Be My Year."" The song was co-written by Espen Lind and Amund Bjørklund. It has a runtime of 3.16 minutes.",".أصدرت فرقة ""ترين"" أغنية ""ميرميد"" في 27 ديسمبر 2012، والتي سبقتها في قائمة أغاني الفرقة أغنية ""ذيسل بي ماي يير"". شارك في كتابة الأغنية إسبن ليند وأمونذ بيوركلوند. تبلغ مدة الأغنية 3.16 دقيقة"
"The city of Ciudad Ayala is located in the Mexican state of Morelos, and Graco Ramírez is the leader of Morelos.",تقع مدينة سيوداد أيايلا في ولاية موريلوس المكسيكية، وغريكو راميريز هو زعيم موريلوس.
"Mexico is a country where the currency is the Mexican peso. In Mexico, a popular dessert is called Bionico, which is made with chopped fruits, sour cream, condensed milk, granola, shredded coconut, and raisins as its main ingredients.",".المكسيك هي دولة عملتها البيزو المكسيكي. وفي المكسيك، هناك حلوى شهيرة تسمى ""بيونيكو""، والتي تُصنع باستخدام الفواكه المقطعة، والقشدة الحامضة، والحليب المكثف، والغرانولا، وجوز الهند المبشور، والزبيب كمكونات رئيسية."
Brandon Carter is a professional in the field of General Relativity.,.براندون كارتر هو متخصص في مجال النسبية العامة
"The University of Burgundy is located in France, which is led by Claude Bartolone.",تقع جامعة بورغندي في فرنسا، والتي يقودها كلود بارتولون.
Nie Haisheng was born in Hubei.,ولد ني هايشينج في هوبي.
Olga Bondareva is known for her contribution to the Bondareva-Shapley theorem. She was born with the name Olga Nikolaevna Bondareva and earned her education from Leningrad State University.,.أولغا بونداريفا معروفة بمساهمتها في مبرهنة بونداريفا-شابلي. ولدت باسم أولغا نيكولايفنا بونداريفا وحصلت على تعليمها من جامعة لينينغراد الحكومية
Darinka Dentcheva studied Mathematical Optimization at Humboldt University.,درينكا دينتشيفا درست التحسين الرياضي في جامعة همبولت.
"Anatole de Grunwald produced the English film ""English Without Tears.""",".أنتج أناتول دي جرانفيلد الفيلم الإنجليزي ""الإنجليزية بدون دموع"""
"Andrew Rayel is a Trance music artist. He is associated with the following musicians and bands: Armin Van Buuren, Bobina, Mark Sixma, Jonathan Mendelsohn, Christian Burns, Jwaydan, Alexander Popov, Jano, Alexandre Bergheau, Jonny Rose, Sylvia Tosun, Lira Yin, and Alexandra Badoi.",.أندرو راييل هو فنان موسيقى ترانس. وهو مرتبط بالموسيقيين والفرق التالية: أرمين فان بيورين، بوبينا، مارك سيكسما، جوناثان مندلسون، كريستيان بيرنز، جويادان، ألكسندر بوبوف، جانو، ألكسندر بيرجيو، جوني روز، سيلفيا توسون، ليرا ين، ألكسندرا بيدوي
"Aaron Turner is a musician from the United States, known for playing electric guitar in the post-metal band Twilight.",.آرون تيرنر هو موسيقي من الولايات المتحدة، معروف بعزفه على الجيتار الكهربائي في فرقة تويلايت لموسيقى ميتال بعد انتهاء العصر الكلاسيكي
"Bananaman, a creation of John Geering, first aired on Broadcasting House, which is owned by the BBC, on October 3, 1983. The animated series starred Bill Oddie as its title character.",.بنانامان، وهو من ابتكار جون غيرينغ، تم بثه لأول مرة على إذاعة بي بي سي في 3 أكتوبر 1983. وقام بيل أودي بأداء صوت الشخصية الرئيسية في هذا المسلسل الكرتوني
"AlanB.MillerHall is a building designed by RobertA.M.Stern, with an address of ""101 Ukrop Way"" in Williamsburg, Virginia, United States. It started construction on 30 March 2007 and is currently occupied by the Mason School of Business.",".AlanB.MillerHall هو مبنى صممه RobertA.M.Stern، عنوانه ""101 Ukrop Way"" في ويليامزبرغ، فرجينيا، الولايات المتحدة. بدأ البناء في 30 مارس 2007 وتشغله حاليًا مدرسة ميسون للأعمال"
"The ""Baku Turkish Martyrs' Memorial"" is known natively as ""Türk Şehitleri Anıtı"" and is located in Azerbaijan.",".يُعرف ""نصب باكو التذكاري للشهداء الأتراك"" محليًا باسم ""Türk Şehitleri Anıtı"" ويقع في أذربيجان"
Sludge metal is a music subgenre that falls under the broader category of southern sludge.,.سلادج ميتال هو نوع فرعي من الموسيقى يندرج تحت الفئة الأوسع لموسيقى سلادج الجنوبية
"Olga Bondareva, born on April 27, 1937, in Leningrad, USSR, is known for her contribution to mathematics, specifically for the Bondareva-Shapley theorem. She earned her education at Leningrad State University. Her birth name was ""Olga Nikolaevna Bondareva.""",".أولغا بونداريفا، المولودة في 27 أبريل 1937 في لينينغراد، الاتحاد السوفيتي، معروفة بمساهماتها في الرياضيات، وتحديداً في مبرهنة بونداريفا-شابلي. حصلت على تعليمها من جامعة لينينغراد الحكومية. وكان اسمها عند الولادة ""أولغا نيكولايفنا بونداريفا"""
"The 1956 film ""It's Great to Be Young"" stars John Mills and grossed 282,838 dollars.",".فيلم ""رائع أن تكون شابا"" لعام 1956 من بطولة جون ميلز وحقق إيرادات بلغت 282,838 دولارا"
