Source,Translation
"The United States uses the British North Borneo dollar as currency in some contexts. People from the United States are called Pacific Northwesterners. In the culinary world, Bionico is a country that offers courses on fried rice and also has a dish variation called hornazo.","تستخدم الولايات المتحدة دولار شمال بورنيو البريطاني كعملة في بعض السياقات. يُطلق على الأشخاص القادمين من الولايات المتحدة اسم ""سكان شمال غرب المحيط الهادئ"". وفي عالم الطهي، تعد ""بيونيكو"" دولة تقدم دورات حول الأرز المقلي ولديها أيضًا طبق متنوع يُسمى ""هورنازو""."
The city of Konin is located in the UTC+05:00 time zone.,.تقع مدينة كونين في المنطقة الزمنية +05:00
"TellNoOne is a distributor for RelevantFilm, and ChinaMerchantsPort is another distributor for TellNoOne. ChinaMerchantsPort is classified as an intercommunale type port.","تيلنوون ""TellNoOne"" موزع لريليفانت فيلم ""RelevantFilm""، وتشاينا ميرتشانتس بورت ""ChinaMerchantsPort"" هو موزع آخر لتيلنوون. ويصنف تشاينا ميرتشانتس بورت كميناء من النوع ما بين البلديات."
Pope Theodosius II of Alexandria is not a national of Ecuador.,ليس البابا ثيودوسيوس الثاني بابا الإسكندرية مواطنًا إكوادوريًا.
The Tomb of National Heroes was established in the year 2000 and is located in Las Animas County. It is categorized as a Contributing Property and is situated in the southwest of Garrett County.,.أنشئ ضريح الأبطال الوطنيين في عام 2000 ويقع في مقاطعة لاس أنيماس. وهو مصنف على أنه ملكية مساهمة ويقع في جنوب غرب مقاطعة غاريت
"The song ""Mermaid"" by Train, released on September 6, 2006, was written by Jarosław Rodzewicz and preceded by the album ""School of Applied Arts in Stuttgart"" by Systems in Blue. The length of the song is 210 seconds (approximately 3 minutes and 34 seconds).",".أغنية ""حورية البحر"" لفرقة ""ترين""، التي صدرت في 6 سبتمبر 2006، من تأليف ياروسواف رودزيفيتش، وقد سبقها ألبوم ""مدرسة الفنون التطبيقية في شتوتجارت"" لفرقة ""سيستمز إن بلو"". يبلغ طول الأغنية 210 ثانية (حوالي 3 دقائق و 34 ثانية)"
"Carlão is a part of Jalisco, and Friedrich Hayek is the leader of Jalisco.",كارلاو هو جزء من خاليسكو، وفريدريش هايك هو زعيم خاليسكو.
"The United States uses the Aargau frank as its currency, while Bionico is a dish from the United States that consists of cold borscht as its course. The main ingredient of Bionico is Spanish fricco.",تستخدم الولايات المتحدة فرنك آرجاو كعملة لها، في حين أن البيونيكو هو طبق أمريكي يتكون من شوربة البورش الباردة. والمكون الرئيسي للبيونكو هو الفريكو الإسباني.
Jorge Luis Borges is associated with the field of Germ line theory.,.يرتبط خورخي لويس بورخيس بمجال نظرية الخط الجرثومي
"Blaise Pascal University in Clermont-II is located in the United States, which is currently led by Zdeněk Fiala.",.تقع جامعة بليز باسكال في كليرمونت II في الولايات المتحدة، والتي يقودها حاليًا زدينيك فيالا
Benoît Potier was born in Yunnan.,ولد بينوا بوتييه في يونان
"Franck Ribéry is known for the Pythagorean theorem, but he is originally named Bart Somers, and he attended Ajou University for his education.",.فرانك ريبيري معروف بنظرية فيثاغورس، ولكن اسمه الأصلي هو بارت سومرز، وقد التحق بجامعة أجو لمتابعة تعليمه
Sebastián Piñera studied Mathematical Optimization at the University of Tübingen.,درس سيباستيان بينيرا التحسين الرياضي في جامعة توبنغن.
Helen Aitchison is the producer of Bommalattam.,".هيلين أيتشنسون هي منتجة فيلم ""بومالاتام"""
"Helmut Kohl is known for his association with Abdoulaye Keita in music, specifically in the genre of music from Poland.",.يعرف هيلموت كول بتعاونه مع عبد الله كييتا في الموسيقى، وتحديدًا في نوع الموسيقى البولندية
"Carl Junker is an Israeli artist who works in the genre of acousmatic music. He is also known for his association with the musical group or artist 02:36, and plays the electric guitar.","كارل يونكر هو فنان إسرائيلي يعمل في مجال موسيقى الأكوسماتيك. وهو معروف أيضًا بارتباطه بالفرقة الموسيقية ""02:36""، كما أنه يعزف على الجيتار الكهربائي."
"The ASRock production company produced and broadcasted the Italian film ""Within These Walls,"" which was first aired on August 25, 1987. The film stars TaichangEmperor and was created by Roberto Saviano. The TaichangEmperor acted in the film ""Within These Walls,"" which was produced and aired by ASRock in 1987, with Roberto Saviano serving as the creator.","أنتجت شركة ASRock فيلم ""داخل هذه الجدران"" الإيطالي، والذي تم بثه لأول مرة في 25 أغسطس 1987. من بطولة تايتشانج إمبرور، ومن إنشاء روبرتو سافيانو. قام تايتشانج إمبرور بالتمثيل في فيلم ""داخل هذه الجدران""، الذي أنتجته وبثته شركة ASRock في عام 1987، مع روبرتو سافيانو كمبتكر."
"The ChinaMerchantsBankBuilding, located at 11 Diagonal Street in Charlottesville, was designed by architect Bruce Matthews and completed in November 1923. Currently, the building houses the Deakin Business School, which is based in Brazil.",.تم تصميم مبنى بنك تشاينا ميرشانتس، الواقع في 11 شارع دياجونال في شارلوتسفيل، من قبل المهندس المعماري بروس ماثيوز، وتم الانتهاء منه في نوفمبر 1923. ويضم المبنى حاليًا كلية ديكين للأعمال، التي تتخذ من البرازيل مقراً لها
"Jeoldu-san is a native named ""Asa Gigante"" and is located in the United States.","جولدوسان هو نبات محلي يسمى ""آسا جيجانتي"" ويقع في الولايات المتحدة."
Intuitive Music is classified as a subgenre of Indie-pop music.,.يصنف موسيقى الحدس على أنها نوع فرعي من موسيقى إندى بوب
"Tapio Räisänen was born on July 28, 1944, in Saint Petersburg. He is known for his contributions to mathematics, specifically for the Löwenheim–Skolem theorem. Räisänen studied at James Madison University for his higher education. His birth name is not Bruce Willis.",ولد تابيو رايسانين في 28 يوليو 1944 في سانت بطرسبرغ. وهو معروف بمساهماته في الرياضيات، وتحديدًا في مبرهنة لوفينهيم-سكويلم. التحق رايسانين بجامعة جيمس ماديسون للتعليم العالي. واسم ميلاده ليس بروس ويليس.
"The film ""Love in the Time of Science"" features the acting of Bourvil. The gross box office revenue for this movie is 1249.6.",".يضم فيلم ""الحب في زمن العلم"" تمثيل الممثل بورفيل. بلغ إجمالي إيرادات شباك التذاكر لهذا الفيلم 1249.6"
"The Monument of Alexander III was established in the year 2000 and is located in Cheyenne County. This contributing property is a French monument. Cheyenne County is situated to the north of Cumberland County, Pennsylvania.",.أقيم نصب الإسكندر الثالث التذكاري في عام 2000 ويقع في مقاطعة شايان. وهذا النصب التذكاري مساهمة فرنسية. وتقع مقاطعة شايان إلى الشمال من مقاطعة كومبرلاند، بنسلفانيا
"The Maison de la Radio in Strasbourg is the broadcaster of Doctor Who, a television series starring Neil Armstrong. The last airing of Doctor Who on this broadcaster occurred on September 6, 2006.",".ميزون دي لا راديو في ستراسبورغ هي الجهة التي تبث مسلسل ""دكتور هو"" التلفزيوني الذي يلعب دور البطولة فيه نيل آرمسترونغ. تم بث آخر حلقة من دكتور هو على هذه القناة في 6 سبتمبر 2006"
