Source,Translation
"The song ""Mermaid"" by Train, released on September 6, 2006, was written by Jarosław Rodzewicz and preceded by the album ""School of Applied Arts in Stuttgart"" by Systems in Blue. The length of the song is 210 seconds (approximately 3 minutes and 34 seconds).","트레인의 노래 ""인어""는 2006년 9월 6일에 발매되었으며, 야로스와프 로드제비츠가 작곡했습니다. 이 곡은 시스템스 인 블루의 ""슈투트가르트 응용 미술 학교"" 앨범 이전에 발매되었습니다. 이 노래의 길이는 210초 (약 3분 34초)입니다."
"Carlão is a part of Jalisco, and Friedrich Hayek is the leader of Jalisco.","칼라오는 할리스코의 한 부분이며, 프리드리히 하이에크는 할리스코의 지도자입니다."
"The United States uses the Aargau frank as its currency, while Bionico is a dish from the United States that consists of cold borscht as its course. The main ingredient of Bionico is Spanish fricco.","미국의 통화는 아라우 프랑이며, 비오니코는 차가운 보르쉬로 구성된 미국의 요리입니다. 비오니코의 주성분은 스페인 프리코입니다."
Jorge Luis Borges is associated with the field of Germ line theory.,호르헤 루이스 보르헤스는 배아선 이론과 관련이 있습니다.
"Blaise Pascal University in Clermont-II is located in the United States, which is currently led by Zdeněk Fiala.",블레즈 파스칼 클레르몽-II 대학교는 즈데넥 피알라가 총장인 미국에 위치해 있습니다.
Benoît Potier was born in Yunnan.,브누아 포티에는 윈난에서 태어났습니다.
"Franck Ribéry is known for the Pythagorean theorem, but he is originally named Bart Somers, and he attended Ajou University for his education.","피타고라스 정리로 알려진 프랑크 리베리는 원래 이름이 바트 서머스이며, 그는 자신의 교육으로 아주대학교에 다녔습니다."
Sebastián Piñera studied Mathematical Optimization at the University of Tübingen.,세바스티안 피녜라는 튀빙겐 대학교에서 수학적 최적화를 공부했습니다.
Helen Aitchison is the producer of Bommalattam.,헬렌 에이티슨이 《봄말라탐》의 제작자입니다.
"Helmut Kohl is known for his association with Abdoulaye Keita in music, specifically in the genre of music from Poland.","헬무트 콜은 음악, 특히 폴란드 음악 장르에서 압둘라예 케イタ와 협력한 것으로 알려져 있습니다."
"Carl Junker is an Israeli artist who works in the genre of acousmatic music. He is also known for his association with the musical group or artist 02:36, and plays the electric guitar.","카를 융커는 아쿠스마틱 음악 장르에서 활동하는 이스라엘 예술가입니다. 그는 또한 02:36이라는 음악 그룹이나 아티스트와 협력한 것으로 알려져 있으며, 일렉트릭 기타를 연주합니다."
"The ASRock production company produced and broadcasted the Italian film ""Within These Walls,"" which was first aired on August 25, 1987. The film stars TaichangEmperor and was created by Roberto Saviano. The TaichangEmperor acted in the film ""Within These Walls,"" which was produced and aired by ASRock in 1987, with Roberto Saviano serving as the creator.","ASRock 제작사는 1987년 8월 25일에 처음으로 방영된 이탈리아 영화 ""Within These Walls""를 제작 및 방송했습니다. 이 영화에는 태창황제(Taichang Emperor)가 출연했으며, 로베르토 사비아노가 창작했습니다. 태창황제는 ASRock이 제작 및 방송하고 로베르토 사비아노가 창작한 1987년 영화 ""Within These Walls""에 출연했습니다."
"The ChinaMerchantsBankBuilding, located at 11 Diagonal Street in Charlottesville, was designed by architect Bruce Matthews and completed in November 1923. Currently, the building houses the Deakin Business School, which is based in Brazil.",중국상업은행 빌딩은 샬러츠빌의 대각선 거리 11번가에 위치해 있으며 건축가 브루스 매튜스에 의해 설계되었습니다. 이 건물은 1923년 11월에 완공되었습니다. 현재 이 건물에는 브라질에 본교를 둔 디킨 비즈니스 스쿨이 입주해 있습니다.
"Jeoldu-san is a native named ""Asa Gigante"" and is located in the United States.","절두산은 ""아사 기가테""라는 이름으로 미국에 위치해 있습니다."
Intuitive Music is classified as a subgenre of Indie-pop music.,직관적인 음악은 인디 팝 음악의 하위 장르로 분류됩니다.
"Tapio Räisänen was born on July 28, 1944, in Saint Petersburg. He is known for his contributions to mathematics, specifically for the Löwenheim–Skolem theorem. Räisänen studied at James Madison University for his higher education. His birth name is not Bruce Willis.","타피오 라이사네는 1944년 7월 28일 상트페테르부르크에서 태어났습니다. 그는 수학, 특히 뢰벤하임-스콜렘 정리 분야에 기여한 것으로 알려져 있습니다. 라이사네는 제임스 매디슨 대학교에서 고등교육을 받았습니다. 그의 본명은 브루스 윌리스가 아닙니다."
"The film ""Love in the Time of Science"" features the acting of Bourvil. The gross box office revenue for this movie is 1249.6.","영화 ""과학 시대의 사랑""은 부르빌의 연기를 선보입니다. 이 영화의 총 흥행 수익은 1249.6입니다."
"The Monument of Alexander III was established in the year 2000 and is located in Cheyenne County. This contributing property is a French monument. Cheyenne County is situated to the north of Cumberland County, Pennsylvania.","알렉산더 3세 기념비는 2000년에 설립되었으며, 샤이엔 카운티에 위치해 있습니다. 이 기념비는 프랑스의 기념물입니다. 샤이엔 카운티는 펜실베니아 주의 컴벌랜드 카운티 북쪽에 위치하고 있습니다."
"The Maison de la Radio in Strasbourg is the broadcaster of Doctor Who, a television series starring Neil Armstrong. The last airing of Doctor Who on this broadcaster occurred on September 6, 2006.",스트라스부르의 메종 드 라 라디오는 닐 암스트롱이 주연을 맡은 텔레비전 시리즈 '닥터 후'를 방송했습니다. 이 방송사에서 '닥터 후'의 마지막 방송은 2006년 9월 6일에 있었습니다.
"Philip the Arab, born in the late 1980s, directed ""The Twilight Saga: Breaking Dawn - Part 2."" He was active in the film industry starting from 1989. Kurt Kiesinger and Sandro Pertini, both born in the late 20th century, wrote the screenplay for the film. Sadly, Sandro Pertini passed away in the year 2000.","필립 더 아랍은 1980년대 후반에 태어났으며, ""트와일라잇 사가: 브레이킹 던 - 파트 2""를 감독했습니다. 그는 1989년부터 영화계에서 활동했습니다. 쿠르트 게오르크 키징거와 산드로 페르티니 모두 20세기 후반에 태어났으며, 이 영화의 각본을 썼습니다. 불행하게도, 산드로 페르티니는 2000년에 사망했습니다."
"Amund Bjørklund is the creator of New Scotland Yard, while CD-adapco is the broadcaster of the establishment.","아문드 비외르클룬은 뉴 스코틀랜드 야드의 설립자이며, CD-Adapco는 그 설립의 방송사입니다."
Tychy is the leader of Djibouti Ports and Free Zones Authority.,티키는 지부티 항만청과 자유무역지대청의 리더입니다.
Maccabi Petah Tikva Football Club is associated with the postal code where the hypothetical protein Caur-2793 is located.,마카비 페타 티크바 축구 클럽은 가설적 단백질 Caur-2793이 위치한 우편번호와 연관되어 있습니다.
"SSAB is a Turkish corporation established on January 3, 1892, with a workforce of 418,476,000,000. The company operates in the Pharmaceuticals industry and specializes in producing dopant products. An urban planner serves as the key person for SSAB. The company's location is in Turkey. SSAB is classified as an S.A. (corporation).","SSAB는 1892년 1월 3일에 설립된 터키 기업으로, 근로자 수는 418,476,000명입니다. 이 회사는 제약 업계에서 활동하며, 도판트 제품 생산을 전문으로 합니다. SSAB의 주요 인물은 도시 계획자이며, 회사는 터키에 위치하고 있습니다. SSAB는 S.A.(법인)으로 분류됩니다."
"Jack Brabham was born on November 18, 1923. In his youth, he was affiliated with Lewisham Borough F.C. The football ground where Lewisham Borough F.C. played is Parc Olympique Lyonnais.",잭 브라밤은 1923년 11월 18일에 태어났습니다. 그는 젊은 시절 리스햄 보로 F.C.와 제휴했습니다. 리스햄 보로 F.C.가 경기를 치렀던 축구 경기장은 파르크 올랭피크 리요네입니다.
"Kelzang Gyatso was born on June 14, 1994, in Shandong, and holds Israeli nationality.","켈상 갸초는 1994년 6월 14일 산둥에서 태어났으며, 이스라엘 국적을 보유하고 있습니다."
"The demonym for the United States is not ""Zdebel."" A demonym is a word used to describe the people or inhabitants of a place. For the United States, the demonym is ""American.""","미국인의 데몬임은 ""Zdebel""이 아닙니다. 데몬임은 특정 장소나 지역의 사람이나 주민을 묘사하는 데 사용되는 단어입니다. 미국의 데몬임은 ""American""입니다."
"The science fiction film ""AliensvsAvatars"" features Fernando César de Souza as the actor, Luc Van den Brande as the writer, and has a runtime of approximately 2 hours and 22 minutes (282.838 minutes).","과학 소설 영화 ""에이리언 대 아바타""는 페르난도 세자르 데 소우자 주연, 뤽 판 덴 브란데 각본으로, 상영시간은 약 2시간 22분(282.838분)입니다."
"Coco Austin, a writer, and Charisma, a director, have separate backgrounds. Coco Austin was born in 1944 and passed away on July 28. Trygve Braarud, the director Charisma is associated with, was born in 1898.","작가인 코코 오스틴과 감독인 카리스마는 서로 다른 배경을 가지고 있습니다. 코코 오스틴은 1944년에 태어났으며, 카리스마와 관련된 감독인 트리그베 브라루드는 1898년에 태어났습니다."
"The film ""Les Chansons en or"" features Isaac Newton in the cast, while Erik Kynard is responsible for its cinematography.","영화 ""레 샹송 엉 오르""에는 아이작 뉴턴이 출연하며, 에릭 키너드가 촬영을 맡았습니다."
"Wilhelm von Wedell was born on June 11, 1929. He obtained his education from Sejong University. Wilhelm von Wedell passed away on October 13, 1964.",빌헬름 폰 베델은 1929년 6월 11일에 태어났습니다. 그는 세종대학교에서 교육을 받았습니다. 빌헬름 폰 베델은 1964년 10월 13일에 사망했습니다.
"Alexander and Baldwin was founded on March 30, 2007, and is classified as a non-governmental organization.",알렉산더 앤 볼드윈은 2007년 3월 30일에 설립되었으며 비정부기구로 분류됩니다.
Jochen Rindt was born in the year 1651 and made his debut with the Indianapolis Colts.,"요헨 린트는 1651년에 태어났으며, 인디애나폴리스 콜츠에서 데뷔했습니다."
