Source,Translation
"The science fiction television series ""PlanetInvaders"" was created by Kaygor. It is broadcasted by FirdecStorage.",".أنشأ كايغور مسلسل الخيال العلمي التلفزيوني ""إنفايدرز أوف ذا بلانيت""، وتقوم فيرديكستوريدج ببثه"
The leader of Tennord holds the title of Gorvythal Province.,يحمل زعيم تينورد لقب مقاطعة جورفيثال
QauntinosFC has a postal code of BXX1.,يملك نادي كوانتينوس إف سي الرمز البريدي BXX1
"The Seerens Electronics company, located in Grannula and founded on May 8, 1967, employs approximately 1025.82 people. They produce a product called Xenonyx, and their key person is known as Superconciliator.",تأسست شركة سايرينس للإلكترونيات، التي يقع مقرها في غرانولا في 8 مايو 1967، ويعمل بها حوالي 1025.82 شخصًا. وهي تنتج منتجًا يسمى زينونيكس، وشخصيتها الرئيسية معروفة باسم سوبركونسيليator.
"Nesett Nialan was born on April 1, 2007. He is a member of the Veldroyer Athletic youth club, which uses Villosin Stadium as its ground.",ولد نسيت نيلان في 1 أبريل 2007. وهو عضو في نادي فيلدروير الرياضي للشباب، الذي يستخدم ملعب فيلوسين كأرض له.
"Lerois Lonol was born on August 22, 1513, in Zhenning, a place in the nationality of Tyndoria.",ولد ليروا لونول في 22 أغسطس 1513 في زينينج، وهي مكان في جنسية تيندوريا.
The demonym for Zylirah is Dhronax.,.اسم المواطن الأصلي في زيليراه هو دروناكس
"The movie ""Will of the Warriors"" stars Lohan Tatyn and has a runtime of approximately 468 minutes.",".فيلم ""إرادة المحاربين"" من بطولة لوهان تاتين، وتبلغ مدته حوالي 468 دقيقة"
"Roka Maram was born in the year 1962 and directed the movie ""The Prophecy of Fear"". Frox Haria died on January 1, 1877.","ولدت روكا مارام في عام 1962 وأخرجت فيلم ""نبوءة الخوف"". توفي فروكس هاريا في الأول من يناير عام 1877."
"The film ""Thiemoll"" stars Amon Ducam and features cinematography by Dana Grago.",".يضم فيلم ""ثيمول"" أمون دوكام، مع تصوير سينمائي من دانا جراجو"
"Netom Ecil was born on June 9, 1968, and studied at Ozeen Technical Training Academy. He unfortunately passed away on November 21, 1954.",ولد نيتوم إيسيل في 9 يونيو 1968، ودرس في أكاديمية أوزين للتدريب الفني. توفي للأسف في 21 نوفمبر 1954.
"Cirrus Manufacturing was founded on June 3, 1957 and specializes in the production of Sytoup aircraft.",تأسست شركة سيرس مانيفاكتشرينغ في 3 يونيو 1957، وهي متخصصة في إنتاج طائرات سيتوب.
The year of birth for MajeronVlare is 3846 and they made their debut with the team TombstoneKnights.,.ولد ماجيرون فيلاري عام 3846 وكان ظهوره الأول مع فريق تومبستون نايتس
"The literary genre of ""Symphony of Dreams"" is Guratai.",".النوع الأدبي لرواية ""سمفونية الأحلام"" هو غوراتاي"
"ChrotoXajean was the spouse of TuxinFohean and passed away in Kryana, a place inhabited by the Ilyonis ethnic group.",كان شروتوكساجيان زوجة تكسينفويان وتوفيت في كرايانا، وهي مكان تقطنه المجموعة العرقية إيليونيس.
"The Grima-column, a Lucius Tower located in the municipality of Septillit, was established in 1866 in Quchenter County. The neighboring county to the southwest of Quchenter County is Elsterwood County.",أنشئ عمود غريما، وهو برج لوشيوس الواقع في بلدية سيبتيليت، في عام 1866 في مقاطعة كوشنتر. مقاطعة إلسترود هي المقاطعة المجاورة الواقعة إلى الجنوب الغربي من مقاطعة كوشنتر.
"The movie ""Behold the Beast"" was directed by Eustathios Stathen.",".أخرج أوستاثيوس ستاثين الفيلم ""ها هو الوحش"""
"The Celestio building, designed by architect SeSimon Ymve, is located in Robsor and is currently owned by Mycran Academy. The Coros Business School occupies the Celestio premises, and its address is Howley Place.",.مبنى سيلستيو، الذي صممه المهندس المعماري سايمون يمفي، يقع في روبسور ويملكه حاليًا أكاديمية مايكران. وتحتل مدرسة كوروس للأعمال مبنى سيلستيو، وعنوانها هو هاولي بليس
"The film ""Tenginst"" stars Xerain Louve and is directed by Mallen Reyvas. Its runtime is 4401.52 minutes.",".يضم فيلم ""تينجينست"" النجمة زيرين لوف ومن إخراج مالين ريفاس. تبلغ مدة عرضه 4401.52 دقيقة"
"Cryzol has a population density of approximately 3,327.72 people per square kilometer.",.تبلغ الكثافة السكانية لكريزول حوالي 3327.72 شخص لكل كيلومتر مربع
"Egor Jipen died at Duncuron, which covers an area of 4410.37 square units.",توفي إيغور جيبيان في دونكورون، التي تغطي مساحة 4410.37 وحدة مربعة.
The virtual world of SnowfireGlade was broadcasted by Flickrunners. Its music was composed by MallenReyvas and directed by ExarSesar.,"نشر فليكرونرز العالم الافتراضي لـ ""سنوفاير غلايد"". قام مالينريفس بتأليف موسيقاه وقام إكسار سيسار بإخراجه."
The city ReaXpoTower is where EcresionSupplies broadcasts the product SophisticatedSteel. The creator of this product is Byeinu and it features FironiaTowx.,.تقع مدينة رياكسبوتاور حيث تبث شركة إكريشيون سبلايز منتج ستيل المطور. صانع هذا المنتج هو بايينو ويتميز بفيرونيا توكس
The Jetblast Peak Test Strip is located in the Grois Governorate and is operated by the Mil Brown Air Force.,.يقع ممر اختبار قمة جيتبلاست في محافظة غروس وتديره القوات الجوية ميل براون
The runway name at Weston Landing is Trestor.,.اسم المدرج في ويستون لاندينغ هو تريستور
"The Noxxus assembly is associated with the Carival event, which covers a total area of 2933.31 square units.",يرتبط تجمع نوكسوس بحدث كاريڤال، الذي يغطي مساحة إجمالية تبلغ 2933.31 وحدة مربعة.
"Leonan Kwarr was born on May 28, 1988, in Duncuron.",ولد ليونان كوآر في 28 مايو 1988 في دنكورون.
"The Brasser Academy has a campus located in Fervene and has a total student population of approximately 2058.93, with 2703.17 postgraduate students and 13912 doctoral students. The academy also employs a staff of around 1025.82.",تضم أكاديمية براسر حرمًا جامعيًا يقع في فيرفين، ويبلغ إجمالي عدد طلابها حوالي 2058.93 طالبًا، منهم 2703.17 طالب دراسات عليا و13912 طالب دكتوراه. كما توظف الأكاديمية حوالي 1025.82 موظفًا.
"Omplex Software is located in Lanthon and they have a total of 19,331 locations.",.تقع شركة أومبليكس للبرمجيات في لانثون ولديها ما مجموعه 19331 موقعًا
"The asteroid Asibian has an orbital period of 599.41 days and was discovered on February 21, 1992. Its apoapsis, the farthest point from the Sun in its orbit, is at 1630.43 astronomical units.",".يبلغ الفترة المدارية للكويكب ""أسيبيان"" 599.41 يومًا، وقد اكتُشف في 21 فبراير 1992. وتبلغ أبعد نقطة له عن الشمس في مداره 1630.43 وحدة فلكية"
"The Battlegroove Arena is located in Luzagar. The Reoidros Hotspurs, with a membership of 4103.29, play their home games at Battlegroove Arena. They belong to the Bialyzia Division in the Yalawa country and have been competing in the league for season 3512.",.تقع ساحة باتلغروف في لوزاغار. يلعب فريق ريويدروس هوتسبرز، الذي يضم 4103.29 عضوًا، مبارياته على أرضه في ساحة باتلغروف. ينتمون إلى قسم بياليزيا في بلد يالاوا، ويشاركون في الدوري منذ الموسم 3512
Netom Ecil was born in Jorvior and died in Tagert.,ولد نيتوم إيسيل في جورفيور وتوفي في تاجرت.
The government type of Vorogon is Najixis.,.نوع حكومة فوروجون هو ناجيكسيس
"Caro Nemeo resides in Uinnoda, a place ruled by an Imperial Sovereign.",تقيم كارو نيميو في وينودا، وهي مكان يحكمه إمبراطور ذو سيادة
