Source,Translation
"The Seerens Electronics company, located in Grannula and founded on May 8, 1967, employs approximately 1025.82 people. They produce a product called Xenonyx, and their key person is known as Superconciliator.","그라눌라에 위치한 시렌스 일렉트로닉스 회사는 1967년 5월 8일에 설립되었으며, 약 1025.82명의 직원을 고용하고 있습니다. 그들은 제논닉스라는 제품을 생산하며, 주요 인사는 슈퍼컨실리어터로 알려져 있습니다."
"Nesett Nialan was born on April 1, 2007. He is a member of the Veldroyer Athletic youth club, which uses Villosin Stadium as its ground.","네스넷 니알란은 2007년 4월 1일에 태어났습니다. 그는 벨드로이어 체육단의 일원이며, 이 팀은 빌로신 경기장을 홈구장으로 사용하고 있습니다."
"Lerois Lonol was born on August 22, 1513, in Zhenning, a place in the nationality of Tyndoria.",레로이 로놀은 1513년 8월 22일 젠닝에서 태어났습니다. 젠닝은 틴도리아 국적의 지역입니다.
The demonym for Zylirah is Dhronax.,질리라의 데몬임은 드로나크스입니다.
"The movie ""Will of the Warriors"" stars Lohan Tatyn and has a runtime of approximately 468 minutes.","영화 ""전사의 의지""는 로한 타틴이 주연을 맡았으며, 상영 시간은 약 468분입니다."
"Roka Maram was born in the year 1962 and directed the movie ""The Prophecy of Fear"". Frox Haria died on January 1, 1877.","로카 마람은 1962년에 태어났으며 ""공포의 예언""이라는 영화를 감독했습니다. 프로스 하리아는 1877년 1월 1일에 사망했습니다."
"The film ""Thiemoll"" stars Amon Ducam and features cinematography by Dana Grago.","아만 듀캄이 주연을 맡은 영화 ""티몰""의 촬영은 다나 그라고가 맡았습니다."
"Netom Ecil was born on June 9, 1968, and studied at Ozeen Technical Training Academy. He unfortunately passed away on November 21, 1954.","네톰 에실은 1968년 6월 9일에 태어났으며, 오즌 기술 아카데미에서 공부했습니다. 불행하게도, 그는 1954년 11월 21일에 사망했습니다."
"Cirrus Manufacturing was founded on June 3, 1957 and specializes in the production of Sytoup aircraft.",시러스 제조업체는 1957년 6월 3일에 설립되어 시투프 항공기 생산을 전문으로 합니다.
The year of birth for MajeronVlare is 3846 and they made their debut with the team TombstoneKnights.,"메이저론블레어의 출생년도는 3846년이며, 그들은 툼스톤나이트라는 팀으로 데뷔했습니다."
"The literary genre of ""Symphony of Dreams"" is Guratai.",구라타이
"ChrotoXajean was the spouse of TuxinFohean and passed away in Kryana, a place inhabited by the Ilyonis ethnic group.","크로토자jea는 투신포헤의 배우자로, 일리오니스 민족이 거주하는 크리아나에서 사망했습니다."
"The Grima-column, a Lucius Tower located in the municipality of Septillit, was established in 1866 in Quchenter County. The neighboring county to the southwest of Quchenter County is Elsterwood County.",그리마 칼럼은 세프틸리트 시에 위치한 루시우스 타워입니다. 이 탑은 1866년 쿠첸터 카운티에 설립되었습니다. 쿠첸터 카운티의 남서쪽 이웃 카운티는 엘스터우드 카운티입니다.
"The movie ""Behold the Beast"" was directed by Eustathios Stathen.","영화 ""Behold the Beast""는 에우스타시오스 스태든이 감독했습니다."
"The Celestio building, designed by architect SeSimon Ymve, is located in Robsor and is currently owned by Mycran Academy. The Coros Business School occupies the Celestio premises, and its address is Howley Place.","건축가 시몬 음브가 설계한 셀레스티오 건물은 롭소에 위치해 있으며, 현재 마이크란 아카데미의 소유입니다. 코로스 비즈니스 스쿨이 셀레스티오 건물을 차지하고 있으며, 주소는 하울리 플레이스입니다."
"The film ""Tenginst"" stars Xerain Louve and is directed by Mallen Reyvas. Its runtime is 4401.52 minutes.","영화 ""텡긴스트""는 제레인 루브가 주연을 맡고 말렌 레이바스 감독이 연출했습니다. 이 영화의 상영 시간은 4401.52분입니다."
"Cryzol has a population density of approximately 3,327.72 people per square kilometer.","인구 밀도는 1제곱킬로미터당 약 3,327.72명입니다."
"Egor Jipen died at Duncuron, which covers an area of 4410.37 square units.","이고르 지펜은 4,410.37 제곱유닛 면적을 차지하는 덩커런에서 사망했습니다."
The virtual world of SnowfireGlade was broadcasted by Flickrunners. Its music was composed by MallenReyvas and directed by ExarSesar.,"스노우파이어 글레이드의 가상 세계가 플릭러너스에 의해 방송되었습니다. 음악은 말렌레이바스가 작곡하고, 엑사르세사가 감독했습니다."
The city ReaXpoTower is where EcresionSupplies broadcasts the product SophisticatedSteel. The creator of this product is Byeinu and it features FironiaTowx.,"리액스포타워 시에서 이크레션서플라이즈는 세련된 스틸 제품을 방송으로 홍보합니다. 이 제품의 창작자는 비에인우이며, 피로니아トウ가 출연합니다."
The Jetblast Peak Test Strip is located in the Grois Governorate and is operated by the Mil Brown Air Force.,제트블라스트 피크 테스트 스트립은 그로스 주에 위치하고 밀 브라운 공군에서 운영하고 있습니다.
The runway name at Weston Landing is Trestor.,웨스턴 랜딩의 활주로 이름은 트레스터입니다.
"The Noxxus assembly is associated with the Carival event, which covers a total area of 2933.31 square units.","녹서스 의회는 카니발 행사와 연관되어 있으며, 총 2933.31 제곱 유닛의 면적을 차지합니다."
"Leonan Kwarr was born on May 28, 1988, in Duncuron.",레오난 콰르는 1988년 5월 28일 던커론에서 태어났습니다.
"The Brasser Academy has a campus located in Fervene and has a total student population of approximately 2058.93, with 2703.17 postgraduate students and 13912 doctoral students. The academy also employs a staff of around 1025.82.","브라세르 아카데미는 페르베네에 캠퍼스를 두고 있으며, 전체 학생 수는 약 2,058.93명이며, 대학원생은 2,703.17명, 박사 과정 학생은 13,912명입니다. 이 아카데미는 약 1,025.82명의 직원을 고용하고 있습니다."
"Omplex Software is located in Lanthon and they have a total of 19,331 locations.","옴플렉스 소프트웨어는 란손에 위치하고 있으며, 총 19,331개의 지점이 있습니다."
"The asteroid Asibian has an orbital period of 599.41 days and was discovered on February 21, 1992. Its apoapsis, the farthest point from the Sun in its orbit, is at 1630.43 astronomical units.","소행성 아시비아노의 공전 주기는 599.41일이며, 1992년 2월 21일에 발견되었습니다. 그 소행성의 궤도상에서 태양으로부터 가장 먼 지점인 원일점은 1630.43 천문단위입니다."
"The Battlegroove Arena is located in Luzagar. The Reoidros Hotspurs, with a membership of 4103.29, play their home games at Battlegroove Arena. They belong to the Bialyzia Division in the Yalawa country and have been competing in the league for season 3512.","바틀그루브 아레나는 루자가에 위치해 있습니다. 레오이드로스 핫스퍼는 4,103.29명의 회원들을 위해 바틀그루브 아레나에서 홈 경기를 치릅니다. 그들은 야라와(Yalawa) 국가에 있는 비알리지아(Bialyzia) 부서에 속해 있으며 3512시즌부터 리그에 참가해 왔습니다."
Netom Ecil was born in Jorvior and died in Tagert.,네톰 에실은 조르비오르에서 태어났고 타게르트에서 생을 마감했습니다.
The government type of Vorogon is Najixis.,보로곤의 정부 형태는 나지시스입니다.
"Caro Nemeo resides in Uinnoda, a place ruled by an Imperial Sovereign.",카로 네메오는 황제 주권이 통치하는 우인노다에 거주합니다.
"The genre of Delbasquen is both Pockista and Synthcrush. Delbasquen was released on August 3, 1984, and was followed by Demvlyis.","델바스켄의 장르는 포키스타와 신스 크러시입니다. 델바스켄은 1984년 8월 3일에 발매되었으며, 데믈리스가 그 뒤를 이었습니다."
Frox Haria was born in Sunlenburg and later died in Nogovsk.,프로크 하리아는 썬렌부르크에서 태어났고 후에 노고프스크에서 사망했습니다.
"The genre of Auclair is Sub-Buzz. It was released on January 16, 1932, and was followed by Tivlitti.",서브-버즈
"Ploost is followed by Bieplick, and their record label is Groovy Revolutions.","플로스트의 뒤를 잇는 비에플릭, 그들의 음반사는 그루비 레볼루션입니다."
Baba Anate is a Kalian nationality figure with a spouse named Ranett Mosv.,"바바 아나테는 칼리안 국적의 인물로, 라네트 모스브라는 이름의 배우자가 있습니다."
Erithor is a place with a leader named Thoras Baras.,에리소르는 토라스 바라스라는 지도자가 있는 곳입니다.
"Cantan Joron is a Glyonxan national born on August 9, 1936.",칸탄 조론은 1936년 8월 9일 태어난 글리온산인입니다.
Torin Yosh resides in both Timgley and Fyorona. Fyorona is governed by the Grovland government type.,토린 요시는 팀글리와 피오로나에 거주합니다. 피오로나는 그로브랜드 정부 형태를 따르고 있습니다.
Assault Orbit is a genre of music labeled as Ztxtkrush.,공격 오비트는 Ztxtkrush라는 레이블이 붙은 음악 장르입니다.
"Norka Elore, a musician, began his career in music around 1627 and his genre is Chaostrap. He is associated with the band/musical artist Oktet.","음악가 노르카 엘로레는 1627년경 음악 경력을 시작했으며, 그의 장르는 카오스랩입니다. 그는 밴드/음악 아티스트 옥텟과 관련이 있습니다."
"The Jeweltine Miter is located in Meedon state, specifically in Adorth Cliff County. Adorth Cliff County borders Verdantbend County to its southeast.","주얼타인 미터는 미던 주에 위치해 있으며, 구체적으로는 아도스 클리프 카운티에 있습니다. 아도스 클리프 카운티는 남동쪽으로 버던트밴드 카운티와 접해 있습니다."
"The music composer of ""The Prophecy of Fear"" is Fironia Towx. The release date for this piece of music is October 21, 6543.","음악 ""두려움의 예언""의 작곡가는 피로니아 토욱입니다. 이 곡의 발매일은 6543년 10월 21일입니다."
"The Grand Outcrops, established in 5666, is a Mallentor Art Museum located in the municipality of Evirey, in Reyshton County. Reyshton County is situated to the south-east of Brightmount County and to the west of Abington County.","그랜드 아웃크롭스는 5666년에 설립된 말렌토르 미술관으로, 레이스턴 카운티의 에비레이 시에 위치해 있습니다. 레이스턴 카운티는 브라이트마운트 카운티의 남동쪽, 애빙턴 카운티의 서쪽에 위치하고 있습니다."
